Counter,Time,Latitude,Longitude,Speed(km/h),Ax,Ay,Az,Gx,Gy,Gz,Yaw,Pitch,Roll,acceleration_magnitude,distance
14,1900-01-01 21:39:23.300,21.787455,39.067886,0.0,16,112,16458,1,18,0,0.02,-0.02,0.07,16196.004198567003,0.0
15,1900-01-01 21:39:23.400,21.787455,39.067886,0.0,-22,-152,16042,0,-5,0,0.02,-0.03,0.06,16196.120646623993,0.0
16,1900-01-01 21:39:23.600,21.787455,39.067886,0.0,-68,-10,16084,0,8,0,0.02,-0.03,0.06,16248.005046774204,0.0
17,1900-01-01 21:39:23.700,21.787455,39.067886,0.0,8,-62,16248,0,-6,0,0.02,-0.02,0.06,16142.005079914949,0.0
18,1900-01-01 21:39:23.800,21.787455,39.067886,0.0,120,32,16926,-1,-16,0,0.03,-0.01,0.05,16142.005079914949,0.0
19,1900-01-01 21:39:24.000,21.787455,39.067886,0.0,30,116,16142,1,16,0,0.02,-0.02,0.06,16142.121050221374,0.0
20,1900-01-01 21:39:24.100,21.787455,39.067886,0.0,-74,-144,16064,-1,-4,-1,0.03,-0.03,0.05,16142.03617887161,0.0
21,1900-01-01 21:39:24.200,21.787455,39.067886,0.0,-48,-88,16028,1,-1,-1,0.03,-0.02,0.04,16064.043949143068,0.0
22,1900-01-01 21:39:24.400,21.787455,39.067886,0.0,12,90,16232,1,19,0,0.03,-0.02,0.03,16064.107693862115,0.0
23,1900-01-01 21:39:24.500,21.787455,39.067886,0.0,-16,-34,16018,1,2,0,0.03,-0.02,0.03,16092.07954243329,0.0
24,1900-01-01 21:39:24.600,21.787455,39.067886,0.0,-48,48,16092,1,10,0,0.03,-0.02,0.03,16232.071093979352,0.0
25,1900-01-01 21:39:24.800,21.787455,39.067886,0.0,2,100,16344,1,10,0,0.03,-0.01,0.03,16092.068108232701,0.0
26,1900-01-01 21:39:24.900,21.787455,39.067886,0.0,8,30,16406,0,13,0,0.03,-0.02,0.02,16344.059348888819,0.0
27,1900-01-01 21:39:25.000,21.787455,39.067886,0.0,-42,44,16056,2,11,0,0.03,-0.03,0.02,16344.059348888819,0.0
28,1900-01-01 21:39:25.200,21.787455,39.067886,0.0,68,-78,16800,-1,-15,0,0.03,-0.02,0.02,16406.060953196535,0.0
29,1900-01-01 21:39:25.300,21.787455,39.067886,0.0,-36,60,16266,2,14,0,0.03,-0.03,0.02,16654.21388117734,0.0
30,1900-01-01 21:39:25.400,21.787455,39.067886,0.0,102,110,16798,-1,-7,-1,0.03,-0.01,0.02,16654.24690581955,0.0
31,1900-01-01 21:39:25.500,21.787455,39.067886,0.0,78,50,16654,-2,4,0,0.03,-0.03,0.02,16586.225851591433,0.0
32,1900-01-01 21:39:25.600,21.787455,39.067886,0.0,56,66,16586,-2,-1,0,0.03,-0.02,0.02,16586.225851591433,0.0
33,1900-01-01 21:39:25.800,21.787455,39.067886,0.0,36,138,16536,0,1,0,0.03,-0.01,0.02,16586.16990145706,0.0
34,1900-01-01 21:39:25.900,21.787455,39.067886,0.0,-64,4,16062,2,11,1,0.03,-0.03,0.02,16586.039551381757,0.0
35,1900-01-01 21:39:26.100,21.787455,39.067886,0.0,84,-54,16778,-1,-15,-1,0.03,-0.02,0.01,16536.035437794635,0.0
36,1900-01-01 21:39:26.200,21.787455,39.067886,0.0,34,-48,16590,-2,-12,0,0.03,-0.02,0.01,16394.10552607247,0.0
37,1900-01-01 21:39:26.300,21.787455,39.067886,0.0,-78,68,16370,-2,1,1,0.03,-0.03,0.01,16394.304132838333,0.0
38,1900-01-01 21:39:26.500,21.787455,39.067886,0.0,616,-90,16394,-1,-10,1,0.02,-0.15,-0.0,16377.643542341493,0.0
39,1900-01-01 21:39:26.600,21.787455,39.067886,0.0,580,-192,16282,1,-5,1,0.01,-0.35,0.01,16380.213185425884,0.0
40,1900-01-01 21:39:26.700,21.787457,39.067886,0.0,498,218,16360,0,17,1,-0.01,-0.56,0.02,16404.198243132763,0.000222
41,1900-01-01 21:39:26.900,21.787457,39.067886,0.0,578,-20,16496,-1,-5,2,-0.02,-0.66,0.01,16369.390092486647,0.0
42,1900-01-01 21:39:27.000,21.787457,39.067886,0.0,546,156,16838,-1,-5,4,-0.04,-0.76,0.0,16503.79459397141,0.0
43,1900-01-01 21:39:27.100,21.787457,39.067886,0.0,418,96,16140,3,16,5,-0.08,-0.84,0.02,16501.766814495957,0.0
44,1900-01-01 21:39:27.300,21.787457,39.067886,0.0,436,-14,16776,0,-15,5,-0.12,-0.93,0.03,16145.417925838898,0.0
45,1900-01-01 21:39:27.400,21.787457,39.067886,0.0,284,-46,15970,0,4,8,-0.16,-0.98,0.04,16142.508479167665,0.0
46,1900-01-01 21:39:27.500,21.787457,39.067886,0.0,238,-166,16140,2,-4,5,-0.21,-1.03,0.04,16142.563984695864,0.0
47,1900-01-01 21:39:27.600,21.787457,39.067886,0.0,186,-18,16644,-8,-6,9,-0.28,-1.01,0.03,16142.563984695864,0.0
48,1900-01-01 21:39:27.800,21.787457,39.067886,0.0,302,-146,16108,-15,-11,7,-0.34,-1.03,-0.0,16300.807710049217,0.0
49,1900-01-01 21:39:27.900,21.787457,39.067886,0.0,612,-6,16368,-9,11,5,-0.38,-1.1,-0.12,16309.496374811823,0.0
50,1900-01-01 21:39:28.100,21.787457,39.067886,0.0,984,24,16298,-18,-14,10,-0.46,-1.33,-0.25,16328.33047191292,0.0
51,1900-01-01 21:39:28.200,21.787457,39.067886,0.0,1094,-252,15802,-16,6,6,-0.49,-1.51,-0.34,16404.52937453556,0.0
52,1900-01-01 21:39:28.300,21.787457,39.067886,0.0,1442,-180,16854,-7,-4,12,-0.58,-1.8,-0.49,16802.61860544362,0.0
53,1900-01-01 21:39:28.500,21.787457,39.067886,0.0,1286,-18,16766,5,-13,12,-0.72,-2.09,-0.55,16803.54414997027,0.0
54,1900-01-01 21:39:28.600,21.787457,39.067886,0.0,980,-308,16898,1,-17,15,-0.82,-2.21,-0.57,16837.63653248282,0.0
55,1900-01-01 21:39:28.700,21.787457,39.067886,0.0,752,-326,15620,12,8,14,-0.98,-2.29,-0.52,16800.902951924934,0.0
56,1900-01-01 21:39:28.900,21.787457,39.067886,0.0,1080,-38,16802,-3,-31,28,-1.1,-2.32,-0.51,16384.534781311308,0.0
57,1900-01-01 21:39:29.000,21.787457,39.067886,0.0,1214,-72,16346,-18,-13,13,-1.3,-2.48,-0.44,16382.18764390153,0.0
58,1900-01-01 21:39:29.200,21.787457,39.067886,0.0,1738,-462,16070,-18,-55,25,-1.49,-2.6,-0.68,16837.20760696381,0.0
59,1900-01-01 21:39:29.300,21.787457,39.06789,0.0,720,-134,17422,-14,-81,17,-1.66,-2.58,-0.78,16368.370719164446,0.000413
60,1900-01-01 21:39:29.400,21.787457,39.06789,0.0,-120,-1598,17964,5,25,24,-1.86,-2.32,-0.97,16102.513344195682,0.0
61,1900-01-01 21:39:29.600,21.787457,39.06789,0.0,108,-774,16086,35,16,42,-2.09,-2.4,-1.04,16096.442091344286,0.0
62,1900-01-01 21:39:29.700,21.787457,39.06789,0.0,564,296,15634,54,1,36,-2.35,-2.57,-0.69,15852.04453690438,0.0
63,1900-01-01 21:39:29.800,21.787457,39.06789,0.0,706,358,14904,24,39,31,-2.56,-2.62,-0.22,15725.613374364766,0.0
64,1900-01-01 21:39:30.000,21.787457,39.06789,0.0,654,-16,15842,-18,23,34,-2.91,-2.62,-0.03,15725.613374364766,0.0
65,1900-01-01 21:39:30.100,21.787457,39.06789,0.0,1024,-412,15712,-12,1,29,-3.12,-2.63,-0.15,15855.501758064927,0.0
66,1900-01-01 21:39:30.200,21.787457,39.06789,0.0,410,-226,16876,-3,-20,37,-3.39,-2.62,-0.27,16888.675140460247,0.0
67,1900-01-01 21:39:30.400,21.787457,39.06789,0.0,452,126,17290,-6,-100,31,-3.74,-2.62,-0.24,16895.62002413643,0.0
68,1900-01-01 21:39:30.500,21.787457,39.06789,0.0,1168,96,17878,-28,-69,43,-3.96,-2.38,-0.25,17308.63218166011,0.0
69,1900-01-01 21:39:30.600,21.787457,39.06789,0.0,782,-700,16050,-24,35,42,-4.26,-2.28,-0.41,17308.63218166011,0.0
70,1900-01-01 21:39:30.700,21.787457,39.06789,0.0,854,-182,17356,1,-27,32,-4.49,-2.32,-0.61,16510.25354136029,0.0
71,1900-01-01 21:39:30.800,21.787457,39.06789,0.0,70,-412,14740,-33,46,54,-4.79,-2.42,-0.72,16321.950618722016,0.0
72,1900-01-01 21:39:31.000,21.787457,39.06789,0.0,1210,-370,16484,-6,-48,44,-5.15,-2.57,-0.77,16325.558612188435,0.0
73,1900-01-01 21:39:31.100,21.787457,39.06789,0.0,756,-916,16298,-3,17,37,-5.41,-2.81,-0.88,14892.986403001918,0.0
74,1900-01-01 21:39:31.200,21.787457,39.06789,0.0,1562,-668,14712,-2,133,44,-5.67,-3.13,-0.93,16326.261176399206,0.0
75,1900-01-01 21:39:31.300,21.787457,39.06789,0.0,600,-592,14862,24,28,45,-5.98,-3.21,-0.91,14885.88284247864,0.0
76,1900-01-01 21:39:31.400,21.787457,39.06789,0.0,174,-258,17482,45,-39,38,-6.28,-2.75,-0.68,14838.38063940941,0.0
77,1900-01-01 21:39:31.500,21.787457,39.06789,0.0,118,314,13600,34,98,51,-6.54,-2.74,-0.33,14874.606818333048,0.0
78,1900-01-01 21:39:31.600,21.787457,39.06789,0.0,1132,704,14824,5,73,52,-6.88,-2.8,-0.01,16043.423824109366,0.0
79,1900-01-01 21:39:31.700,21.787457,39.06789,0.0,1068,122,16676,-21,-81,39,-7.14,-2.74,0.05,16048.844195143774,0.0
80,1900-01-01 21:39:31.800,21.787457,39.06789,0.0,858,-412,16020,3,-34,38,-7.37,-2.69,-0.09,16661.646857378775,0.0
81,1900-01-01 21:39:31.900,21.787457,39.06789,0.0,954,-208,16884,15,-37,49,-7.64,-2.57,-0.2,16701.78002489555,0.0
82,1900-01-01 21:39:32.000,21.787457,39.06789,0.0,422,-102,16634,-6,-23,44,-8.08,-2.5,-0.08,16717.755351721116,0.0
83,1900-01-01 21:39:32.200,21.787457,39.06789,0.0,904,-428,16692,-18,-80,42,-8.48,-2.48,-0.03,16909.462912818963,0.0
84,1900-01-01 21:39:32.300,21.787457,39.06789,0.0,960,92,17656,-19,-5,48,-8.8,-2.33,-0.08,16704.962376491603,0.0
85,1900-01-01 21:39:32.400,21.787457,39.06789,0.0,564,-310,17596,13,-88,43,-9.14,-2.17,-0.2,16704.904309812733,0.0
86,1900-01-01 21:39:32.600,21.787457,39.06789,0.0,650,694,16442,11,3,21,-9.38,-2.04,-0.08,17428.1264627039,0.0
87,1900-01-01 21:39:32.700,21.787457,39.06789,0.0,288,264,15280,17,8,10,-9.51,-1.83,0.23,17140.086930934744,0.0
88,1900-01-01 21:39:32.800,21.787457,39.06789,0.0,1168,440,17414,-15,-24,4,-9.55,-1.91,0.43,16800.17380862472,0.0
89,1900-01-01 21:39:32.900,21.787457,39.06789,0.0,190,310,17128,-4,-55,-11,-9.54,-1.94,0.5,16850.137684897414,0.0
90,1900-01-01 21:39:33.100,21.787458,39.067894,7.99,464,466,16788,12,-12,-5,-9.42,-1.9,0.42,16862.682348902857,0.000428
91,1900-01-01 21:39:33.200,21.78746,39.067894,8.97,784,532,16838,-25,-13,-6,-9.42,-1.91,0.52,16856.452533080617,0.000222
92,1900-01-01 21:39:33.400,21.787464,39.067898,9.05,1386,558,16396,7,-15,-11,-9.33,-1.95,0.52,16806.50743015931,0.000607
93,1900-01-01 21:39:33.500,21.787466,39.067902,9.1,582,868,19640,-12,-132,-14,-9.22,-1.96,0.55,16628.70554192358,0.000469
94,1900-01-01 21:39:33.700,21.787468,39.067905,9.15,-614,-480,16610,-30,-5,-11,-9.17,-1.99,0.48,16405.074458837425,0.000381
95,1900-01-01 21:39:33.800,21.78747,39.067905,9.19,-304,506,15556,-28,41,-19,-9.05,-1.72,0.36,16611.85961895898,0.000222
96,1900-01-01 21:39:33.900,21.787472,39.067909,9.27,204,-142,15596,-50,-25,-11,-8.94,-1.64,0.16,16611.404516175025,0.000469
97,1900-01-01 21:39:34.100,21.787476,39.067913,9.49,362,-596,17162,-13,25,-19,-8.81,-1.46,-0.26,16637.340652880797,0.000607
98,1900-01-01 21:39:34.200,21.787477,39.067913,9.51,128,-174,16636,15,-1,-12,-8.72,-1.25,-0.35,16637.340652880797,0.000111
99,1900-01-01 21:39:34.400,21.787481,39.067917,9.74,-130,-168,16914,2,6,-7,-8.59,-1.03,-0.18,16829.135687848026,0.000607
100,1900-01-01 21:39:34.500,21.787483,39.067921,9.72,20,1256,15378,-15,5,-8,-8.56,-0.98,-0.0,16828.263368511914,0.000469
101,1900-01-01 21:39:34.600,21.787485,39.067924,9.95,100,-92,16828,-8,-42,-15,-8.46,-1.0,-0.09,16914.21059346253,0.000381
102,1900-01-01 21:39:34.700,21.787487,39.067924,10.1,-794,42,18894,14,-105,-6,-8.37,-0.93,-0.19,17602.05681163426,0.000222
103,1900-01-01 21:39:34.900,21.787491,39.067928,10.47,192,-82,17842,-13,-122,-1,-8.36,-0.83,-0.14,17602.173843022912,0.000607
104,1900-01-01 21:39:35.000,21.787495,39.067932,10.73,-474,40,17602,-13,-101,-12,-8.32,-0.64,-0.16,17602.39279189054,0.000607
105,1900-01-01 21:39:35.100,21.787497,39.067936,10.82,-6,-78,14382,2,97,-7,-8.19,-0.52,-0.38,17602.173843022912,0.000469
106,1900-01-01 21:39:35.200,21.787498,39.067936,10.87,-88,-674,16682,-2,-16,-6,-8.16,-0.41,-0.52,17602.046471930473,0.000111
107,1900-01-01 21:39:35.300,21.7875,39.06794,10.86,118,344,18080,30,-13,-15,-8.08,-0.32,-0.5,17102.49256687457,0.000469
108,1900-01-01 21:39:35.400,21.787502,39.067944,10.8,108,404,18310,-16,-38,-8,-7.99,-0.19,-0.35,17820.47272100266,0.000469
109,1900-01-01 21:39:35.500,21.787504,39.067947,10.73,380,-72,17102,-9,-37,-13,-7.95,-0.14,-0.38,18081.218543007548,0.000381
110,1900-01-01 21:39:35.700,21.78751,39.067951,10.5,-602,-668,17820,12,-56,-12,-7.8,-0.03,-0.57,17822.552118032927,0.000785
111,1900-01-01 21:39:35.800,21.787512,39.067955,10.44,-242,180,20264,6,-152,-13,-7.74,0.1,-0.53,17573.025009940662,0.000469
112,1900-01-01 21:39:35.900,21.787514,39.067955,10.39,-318,276,17570,-7,-57,-11,-7.67,0.07,-0.38,17575.754549947495,0.000222
113,1900-01-01 21:39:36.000,21.787516,39.067959,10.32,-416,-318,15668,-18,20,-12,-7.61,0.13,-0.39,17572.132710630205,0.000469
114,1900-01-01 21:39:36.200,21.787519,39.067963,10.11,546,-684,14040,16,75,-17,-7.47,0.04,-0.49,16969.46269037414,0.000531
115,1900-01-01 21:39:36.300,21.787521,39.067966,10.12,6,-128,17898,17,-84,-5,-7.39,0.07,-0.43,16969.336463162017,0.000381
116,1900-01-01 21:39:36.400,21.787523,39.067966,10.17,-328,502,16966,-25,-10,-4,-7.36,0.38,-0.31,16966.839422827106,0.000222
117,1900-01-01 21:39:36.600,21.787527,39.067974,10.23,-110,-936,17160,-12,-21,-19,-7.22,0.3,-0.51,16969.204341983746,0.000938
118,1900-01-01 21:39:36.700,21.787529,39.067974,10.26,-370,56,16686,-20,-47,-9,-7.11,0.25,-0.67,16690.195684892373,0.000222
119,1900-01-01 21:39:36.800,21.787533,39.067978,10.23,-1526,-34,16000,30,22,-3,-7.07,0.35,-0.65,16620.213356031265,0.000607
120,1900-01-01 21:39:37.000,21.787537,39.067982,10.19,-520,190,16616,12,73,-17,-6.98,0.36,-0.47,16004.375526711437,0.000607
121,1900-01-01 21:39:37.100,21.787539,39.067986,10.14,-22,330,15438,13,2,-4,-6.91,0.34,-0.46,16004.08560337016,0.000469
122,1900-01-01 21:39:37.200,21.78754,39.067986,10.1,10,-684,15204,25,-15,-2,-6.91,0.35,-0.5,15956.837531290466,0.000111
123,1900-01-01 21:39:37.300,21.787542,39.067989,10.09,-360,-246,17374,21,-13,-15,-6.85,0.36,-0.36,15956.837531290466,0.000381
124,1900-01-01 21:39:37.400,21.787544,39.067993,10.12,344,-162,15956,4,-23,-5,-6.8,0.16,-0.2,16145.888516894944,0.000469
125,1900-01-01 21:39:37.500,21.787548,39.067993,10.14,-742,544,16140,-20,-34,-6,-6.77,0.29,-0.0,17378.737123277973,0.000445
126,1900-01-01 21:39:37.600,21.78755,39.067997,10.09,-372,-1102,17754,-12,-7,-2,-6.74,0.37,-0.22,16148.571949246782,0.000469
127,1900-01-01 21:39:37.700,21.787552,39.068001,10.0,-672,494,17584,8,-27,-12,-6.7,0.26,-0.29,17591.86834875705,0.000469
128,1900-01-01 21:39:37.800,21.787554,39.068001,9.99,-526,10,15922,31,-12,-3,-6.63,0.33,-0.33,17590.163160130152,0.000222
129,1900-01-01 21:39:37.900,21.787556,39.068005,9.93,-320,-334,19008,4,-146,-8,-6.56,0.42,-0.19,16919.029404785608,0.000469
130,1900-01-01 21:39:38.000,21.787558,39.068008,9.91,-238,-280,15442,7,72,-3,-6.55,0.45,-0.13,15925.21849143678,0.000381
131,1900-01-01 21:39:38.100,21.78756,39.068008,9.66,-204,288,16916,-6,-107,-10,-6.51,0.41,-0.06,16920.125413246795,0.000222
132,1900-01-01 21:39:38.200,21.787561,39.068012,9.76,-320,1194,14610,-22,111,-9,-6.47,0.51,-0.03,16919.681320875992,0.000428
133,1900-01-01 21:39:38.300,21.787565,39.068016,9.61,410,1184,17434,-5,-3,-19,-6.38,0.34,-0.07,16919.305541303995,0.000607
134,1900-01-01 21:39:38.400,21.787567,39.068016,9.57,-126,-1048,17794,-38,-89,-1,-6.3,0.36,-0.28,17435.600133061092,0.000222
135,1900-01-01 21:39:38.500,21.787569,39.06802,9.44,-170,-1284,15534,-25,11,-12,-6.26,0.37,-0.5,17816.06679376792,0.000469
136,1900-01-01 21:39:38.700,21.787573,39.068024,9.47,-272,164,18054,-4,-49,-13,-6.18,0.31,-0.62,17817.332011274862,0.000607
137,1900-01-01 21:39:38.800,21.787575,39.068024,9.16,-334,-870,19786,45,-139,-14,-6.11,0.37,-0.64,18067.661608520346,0.000222
138,1900-01-01 21:39:38.900,21.787579,39.068027,9.14,-592,596,16946,3,36,6,-6.05,0.29,-0.52,18070.122633784198,0.000542
139,1900-01-01 21:39:39.000,21.78758,39.068031,9.01,-580,-618,20074,26,-106,-8,-6.05,0.34,-0.5,16964.18686527592,0.000428
140,1900-01-01 21:39:39.100,21.787582,39.068031,9.0,-648,-496,16538,-29,40,-11,-5.98,0.39,-0.46,16558.12078709417,0.000222
141,1900-01-01 21:39:39.200,21.787584,39.068035,9.0,-1270,-516,15184,96,110,7,-5.97,0.23,-0.68,16558.12078709417,0.000469
142,1900-01-01 21:39:39.300,21.787586,39.068035,8.89,-980,12,14600,41,94,16,-6.0,-0.07,-0.23,15969.157272692883,0.000222
143,1900-01-01 21:39:39.400,21.787588,39.068039,8.91,162,1072,17154,-28,124,4,-6.1,-0.46,0.19,15327.099660405422,0.000469
144,1900-01-01 21:39:39.500,21.78759,39.068043,8.8,-308,116,15956,-3,155,-6,-6.08,-1.02,0.11,15957.777288833178,0.000469
145,1900-01-01 21:39:39.700,21.787594,39.068047,8.65,-208,-1078,15324,1,164,14,-6.09,-1.62,-0.25,15957.243997633175,0.000607
146,1900-01-01 21:39:39.800,21.787596,39.06805,8.48,1340,1080,18292,21,-18,-2,-6.13,-2.42,-0.12,15954.749386938047,0.000381
147,1900-01-01 21:39:39.900,21.787598,39.06805,8.38,590,-242,15942,27,83,0,-6.13,-2.91,0.01,15983.407146162548,0.000222
148,1900-01-01 21:39:40.000,21.787601,39.068054,8.36,1392,-470,15444,15,114,4,-6.13,-3.4,0.1,17529.35252654815,0.000531
149,1900-01-01 21:39:40.100,21.787601,39.068058,8.36,1124,1190,17478,-6,20,14,-6.21,-3.85,0.27,17148.365869668163,0.000413
150,1900-01-01 21:39:40.200,21.787605,39.068062,8.33,1732,-46,19346,-32,-23,-10,-6.23,-4.28,0.36,17386.27619704691,0.000607
151,1900-01-01 21:39:40.400,21.787607,39.068066,8.3,1368,-546,17092,-78,62,0,-6.21,-4.5,0.03,17379.98319907128,0.000469
152,1900-01-01 21:39:40.500,21.787611,39.068066,8.15,476,-1656,17326,6,-17,-18,-6.15,-4.96,-0.69,17158.98528468394,0.000445
153,1900-01-01 21:39:40.600,21.787613,39.068069,7.9,1514,744,14640,17,47,4,-6.08,-5.27,-0.73,16900.73146346039,0.000381
154,1900-01-01 21:39:40.700,21.787615,39.068069,7.44,1960,728,16828,-57,-13,7,-6.19,-5.31,-0.44,16894.97830717755,0.000222
155,1900-01-01 21:39:40.800,21.787617,39.068073,7.23,1468,-1150,14548,-34,35,-17,-6.23,-5.44,-0.85,15694.51509285967,0.000469
156,1900-01-01 21:39:41.000,21.787619,39.068077,7.17,1220,-322,18268,-24,-84,5,-6.03,-5.65,-1.2,15690.144422534804,0.000469
157,1900-01-01 21:39:41.100,21.787622,39.068081,6.97,2270,-436,15618,16,74,10,-6.11,-5.59,-1.21,15348.948237582925,0.000531
158,1900-01-01 21:39:41.200,21.787624,39.068081,6.88,1328,-26,15288,-20,-21,-18,-6.08,-5.65,-1.07,15677.665387422963,0.000222
159,1900-01-01 21:39:41.300,21.787626,39.068085,6.74,884,426,14852,-12,18,-1,-5.98,-5.72,-1.07,15705.795745520187,0.000469
160,1900-01-01 21:39:41.500,21.78763,39.068089,6.66,1608,-1432,16932,-18,58,3,-6.02,-5.86,-1.33,15354.651152012539,0.000607
161,1900-01-01 21:39:41.600,21.787632,39.068089,6.52,1600,-944,16294,56,60,-12,-5.94,-6.04,-1.47,15285.144683646275,0.000222
162,1900-01-01 21:39:41.700,21.787634,39.068092,6.46,1300,-528,14756,82,67,-3,-5.88,-6.18,-1.18,16268.277351950943,0.000381
163,1900-01-01 21:39:41.800,21.787638,39.068096,6.34,2380,984,15192,30,33,4,-5.84,-6.53,-0.52,16266.242590100517,0.000607
164,1900-01-01 21:39:41.900,21.78764,39.068096,6.23,1658,1018,16180,-12,0,0,-5.85,-6.91,-0.23,15853.77242172979,0.000222
165,1900-01-01 21:39:42.000,21.787642,39.0681,6.08,2984,222,16602,-47,-48,-18,-5.83,-6.89,-0.19,16355.926632263914,0.000469
166,1900-01-01 21:39:42.100,21.787643,39.068104,5.82,2220,-1592,15696,-34,5,-25,-5.73,-7.03,-0.55,16361.499320050103,0.000428
167,1900-01-01 21:39:42.200,21.787645,39.068104,5.59,2418,244,17330,-12,-17,-13,-5.62,-7.03,-0.81,16061.07069905366,0.000222
168,1900-01-01 21:39:42.300,21.787647,39.068108,5.47,2598,862,15544,-15,-58,-9,-5.58,-7.32,-0.87,16060.078829196325,0.000469
169,1900-01-01 21:39:42.400,21.787649,39.068108,5.45,3326,132,15848,-39,8,-10,-5.55,-7.46,-0.84,16060.078829196325,0.000222
170,1900-01-01 21:39:42.500,21.787653,39.068111,5.33,2922,-868,16198,-28,42,-20,-5.51,-7.65,-0.93,16038.00062351913,0.000542
171,1900-01-01 21:39:42.600,21.787655,39.068115,5.3,2256,-1026,15758,-18,33,-25,-5.36,-7.83,-1.22,16050.111276872818,0.000469
172,1900-01-01 21:39:42.700,21.787657,39.068115,5.26,2926,-604,15354,-33,-20,-6,-5.33,-7.75,-1.48,15982.651219369081,0.000222
173,1900-01-01 21:39:42.800,21.787659,39.068119,5.28,2142,-1000,15668,70,-24,-31,-5.22,-7.75,-1.52,15982.651219369081,0.000469
174,1900-01-01 21:39:42.900,21.787661,39.068119,5.22,2476,-1162,16992,52,-34,-18,-4.98,-7.69,-1.37,17182.067861581738,0.000222
175,1900-01-01 21:39:43.000,21.787663,39.068123,5.16,2578,1298,17316,50,-77,0,-4.91,-7.54,-0.82,17130.012609452453,0.000469
176,1900-01-01 21:39:43.100,21.787664,39.068123,5.24,660,738,17126,-46,-126,-46,-4.75,-6.92,-0.41,17028.462408567604,0.000111
177,1900-01-01 21:39:43.200,21.787666,39.068127,5.18,1058,-348,14736,-3,54,-42,-4.46,-6.57,-0.46,16972.09168016718,0.000469
178,1900-01-01 21:39:43.300,21.787668,39.06813,5.0,800,-1340,16946,-27,-51,-33,-4.26,-6.19,-0.76,16064.289091024228,0.000381
179,1900-01-01 21:39:43.400,21.78767,39.06813,4.81,874,-572,15276,50,-41,-57,-3.95,-5.81,-0.89,15757.934001638667,0.000222
180,1900-01-01 21:39:43.500,21.787672,39.068134,4.74,960,-522,16032,45,-38,-49,-3.54,-5.31,-0.67,16069.19749085187,0.000469
181,1900-01-01 21:39:43.600,21.787674,39.068134,4.57,1040,348,15720,25,-59,-49,-3.25,-4.94,-0.37,16067.999502116,0.000222
182,1900-01-01 21:39:43.700,21.787678,39.068138,4.6,1102,440,16484,45,-92,-57,-2.84,-4.33,-0.0,16523.033740811643,0.000607
183,1900-01-01 21:39:43.800,21.787678,39.068142,4.57,1414,272,17098,-6,-57,-58,-2.44,-4.02,0.16,16874.210618574132,0.000413
184,1900-01-01 21:39:43.900,21.78768,39.068142,4.44,1190,152,16830,20,-4,-76,-2.04,-3.95,0.27,16915.217527421868,0.000222
185,1900-01-01 21:39:44.000,21.787682,39.068146,4.4,1572,210,16872,0,-90,-108,-1.39,-3.83,0.41,17034.91309047393,0.000469
186,1900-01-01 21:39:44.100,21.787685,39.06815,4.28,806,144,16992,20,-31,-92,-0.79,-3.62,0.35,16892.73761117481,0.000531
187,1900-01-01 21:39:44.200,21.787687,39.06815,4.22,534,558,17154,28,-31,-87,-0.23,-3.41,0.49,16892.83410206825,0.000222
188,1900-01-01 21:39:44.300,21.787689,39.068153,4.3,810,1272,16214,-33,-41,-111,0.29,-3.16,0.71,16235.678489056132,0.000381
