Counter,Time,Latitude,Longitude,Speed(km/h),Ax,Ay,Az,Gx,Gy,Gz,Yaw,Pitch,Roll,acceleration_magnitude,distance
1059,1900-01-01 19:32:11.000,21.790401,39.067085,30.12,340,-354,15642,13,3,-6,11.77,-1.96,-0.18,16782.109760098698,0.002531
1060,1900-01-01 19:32:11.200,21.790388,39.067097,30.06,-456,424,17620,-12,5,-5,11.84,-1.79,0.15,16784.654300878527,0.001904
1061,1900-01-01 19:32:11.400,21.790377,39.067104,30.06,1180,-32,17116,-6,21,-7,11.9,-1.96,0.23,17121.900945864625,0.001421
1062,1900-01-01 19:32:11.600,21.790363,39.067116,30.3,1250,294,14546,-6,-20,-10,12.03,-2.04,0.43,17161.865632850062,0.00199
1063,1900-01-01 19:32:11.800,21.790352,39.067127,30.45,126,580,17674,-3,21,-12,12.16,-1.77,0.52,16183.026910933566,0.001669
1064,1900-01-01 19:32:12.000,21.79034,39.067135,30.67,1330,896,16132,-19,25,-8,12.28,-2.3,0.68,15307.95388025454,0.001569
1065,1900-01-01 19:32:12.100,21.790333,39.067142,30.68,1444,-136,15254,-28,-53,-14,12.41,-2.48,0.66,16142.771633149,0.001062
1066,1900-01-01 19:32:12.300,21.790321,39.067154,30.88,-378,138,14870,-6,-10,-10,12.57,-2.13,0.67,16142.320031519634,0.001821
1067,1900-01-01 19:32:12.500,21.790308,39.067162,30.98,36,576,17510,-4,2,-10,12.72,-1.84,0.71,15348.662612749034,0.001665
1068,1900-01-01 19:32:12.700,21.790295,39.067173,31.21,12,720,16792,15,15,-1,12.84,-1.96,0.72,16792.60563462383,0.001838
1069,1900-01-01 19:32:13.000,21.790277,39.067188,31.43,912,-1020,15348,2,6,5,12.81,-2.0,0.63,16793.525061761156,0.002531
1070,1900-01-01 19:32:13.200,21.790264,39.0672,31.8,452,126,17102,22,-6,3,12.81,-1.89,0.7,16543.548107948307,0.001904
1071,1900-01-01 19:32:13.400,21.790251,39.067211,31.87,188,66,16148,-8,12,0,12.83,-1.56,0.69,16149.229207612356,0.001838
1072,1900-01-01 19:32:13.600,21.790237,39.067223,31.92,70,580,16542,-12,36,1,12.84,-1.82,0.56,16543.548107948307,0.00199
1073,1900-01-01 19:32:13.800,21.790224,39.06723,31.81,110,-238,14896,-2,-34,-1,12.83,-1.84,0.23,16543.199932298467,0.001616
1074,1900-01-01 19:32:14.000,21.790211,39.067242,31.94,518,242,17578,-5,26,3,12.82,-1.49,0.17,17142.061252953215,0.001904
1075,1900-01-01 19:32:14.300,21.790192,39.067257,32.31,1672,-470,17140,6,-17,4,12.79,-1.91,0.17,17149.533171488954,0.00262
1076,1900-01-01 19:32:14.500,21.790176,39.067268,32.6,-166,864,17528,21,-8,3,12.76,-1.58,0.32,17552.725828201157,0.002111
1077,1900-01-01 19:32:14.800,21.790157,39.067284,32.63,764,1414,15952,0,19,0,12.75,-1.89,0.37,17169.699473199875,0.002682
1078,1900-01-01 19:32:15.100,21.790138,39.067303,32.61,258,774,18422,-7,-29,-3,12.77,-1.87,0.52,15972.85021528719,0.002883
1079,1900-01-01 19:32:15.300,21.790125,39.06731,32.75,648,658,15906,8,10,-4,12.84,-1.8,0.4,15967.649545252425,0.001616
1080,1900-01-01 19:32:15.600,21.790104,39.067329,33.1,-108,-334,15766,16,-31,-3,12.86,-1.68,0.42,15910.62714037382,0.00305
1081,1900-01-01 19:32:15.800,21.790091,39.067337,33.29,-442,284,16100,10,11,0,12.94,-1.64,0.65,15915.844432514412,0.001665
1082,1900-01-01 19:32:16.100,21.79007,39.067356,33.59,1028,212,15004,-13,-17,-1,13.0,-1.67,0.85,15803.914198704066,0.00305
1083,1900-01-01 19:32:16.300,21.790056,39.067368,33.73,518,184,18120,-3,0,-6,13.07,-1.57,0.82,15803.914198704066,0.00199
1084,1900-01-01 19:32:16.500,21.790041,39.067379,33.78,564,632,15794,-4,11,-3,13.18,-1.74,0.69,15805.488793454,0.002018
1085,1900-01-01 19:32:16.700,21.790028,39.067387,33.78,-480,136,15748,-3,-8,-8,13.28,-1.59,0.74,17026.590615857305,0.001665
1086,1900-01-01 19:32:16.900,21.790014,39.067398,34.03,1158,858,17362,12,-6,-6,13.42,-1.68,0.88,16361.941205125999,0.001927
1087,1900-01-01 19:32:17.200,21.789993,39.067417,34.49,1398,206,17016,-18,-19,-9,13.62,-1.55,1.03,17046.55179207807,0.00305
1088,1900-01-01 19:32:17.600,21.789967,39.06744,34.46,540,1054,16340,-2,42,-1,13.76,-1.72,0.92,17050.028621676855,0.003741
1089,1900-01-01 19:32:17.900,21.789944,39.067455,35.14,676,764,17362,26,-40,-5,13.91,-1.5,1.15,16538.483606425347,0.00299
1090,1900-01-01 19:32:18.200,21.789923,39.067474,35.42,114,838,16512,0,23,-1,14.03,-1.45,1.55,16369.242377092472,0.00305
1091,1900-01-01 19:32:18.500,21.789902,39.067493,35.59,-630,596,16344,3,12,-1,14.06,-1.65,1.35,16365.453980870803,0.00305
1092,1900-01-01 19:32:18.800,21.789879,39.067509,35.68,492,678,16066,-26,27,4,14.09,-1.85,1.08,16362.261946320257,0.003045
1093,1900-01-01 19:32:19.100,21.789858,39.067528,35.93,702,568,16308,-23,-9,0,14.13,-1.82,0.8,16368.926782168708,0.00305
1094,1900-01-01 19:32:19.300,21.789843,39.067539,35.92,972,46,17348,-12,15,-3,14.19,-1.79,0.53,16519.759199213528,0.002018
1095,1900-01-01 19:32:19.600,21.78982,39.067558,36.41,1330,-76,16552,4,9,-2,14.21,-1.79,0.35,16516.988950774292,0.003223
1096,1900-01-01 19:32:19.800,21.789804,39.06757,36.55,-124,306,16502,-26,11,-4,14.25,-1.83,0.35,16530.77626731425,0.002168
1097,1900-01-01 19:32:20.000,21.789789,39.067581,36.71,306,-338,15416,-11,-5,-5,14.29,-1.99,0.19,16508.585039306065,0.002018
1098,1900-01-01 19:32:20.100,21.789782,39.067585,36.7,1122,-216,16068,19,6,2,14.32,-1.93,0.15,16511.245864561522,0.000881
1099,1900-01-01 19:32:20.300,21.789766,39.0676,36.87,460,370,18290,33,-23,-5,14.34,-1.76,0.24,16140.799236716874,0.002359
1100,1900-01-01 19:32:20.500,21.789751,39.067612,36.94,662,726,17062,5,19,0,14.36,-1.85,0.52,17078.532723861263,0.002078
1101,1900-01-01 19:32:20.700,21.789736,39.067623,37.24,74,594,16130,16,9,-1,14.38,-1.88,0.61,17080.180209822145,0.002018
1102,1900-01-01 19:32:20.800,21.789726,39.067631,37.31,306,898,17100,4,21,-2,14.41,-1.87,0.56,16912.548359132634,0.001385
1103,1900-01-01 19:32:21.000,21.789711,39.067642,37.29,78,758,16896,-11,-19,-2,14.47,-1.82,0.43,16733.514872853222,0.002018
1104,1900-01-01 19:32:21.200,21.789696,39.067654,37.57,180,84,16722,8,-1,0,14.48,-1.8,0.22,16902.078925386664,0.002078
1105,1900-01-01 19:32:21.400,21.78968,39.067665,37.57,650,-60,13736,29,1,0,14.53,-1.65,0.18,16727.8108549804,0.002111
1106,1900-01-01 19:32:21.500,21.789673,39.067673,37.7,-60,416,17854,12,-21,-5,14.57,-1.35,0.52,16723.17972157209,0.001135
1107,1900-01-01 19:32:21.700,21.789658,39.067684,37.89,146,1316,16624,-4,25,-2,14.64,-1.29,0.67,17551.538052261974,0.002018
1108,1900-01-01 19:32:21.900,21.78964,39.067699,38.03,1002,-62,18236,-5,18,-2,14.69,-1.57,0.73,17551.033359890807,0.002531
1109,1900-01-01 19:32:22.100,21.789625,39.067711,37.83,-294,810,17546,-7,14,-5,14.75,-1.49,0.67,17009.129430984998,0.002078
1110,1900-01-01 19:32:22.300,21.78961,39.067722,37.96,-442,18,17008,0,15,2,14.81,-1.54,0.65,17010.55037322426,0.002018
1111,1900-01-01 19:32:22.400,21.789602,39.06773,38.08,-116,158,13888,-2,1,-5,14.84,-1.77,0.62,16827.977893971693,0.001214
1112,1900-01-01 19:32:22.600,21.789585,39.067741,38.26,-936,-926,16824,0,-8,-6,14.91,-1.46,0.48,16440.071775999033,0.002205
1113,1900-01-01 19:32:22.800,21.78957,39.067753,38.54,-330,170,15468,-36,15,-3,14.99,-1.5,0.44,16437.28846251717,0.002078
1114,1900-01-01 19:32:23.000,21.789553,39.067768,38.77,314,310,16436,-9,8,-9,15.05,-1.5,0.28,16439.58028661316,0.002444
1115,1900-01-01 19:32:23.200,21.789537,39.06778,38.73,298,460,16550,-6,-30,-5,15.12,-1.34,0.17,16389.940573412707,0.002168
1116,1900-01-01 19:32:23.400,21.78952,39.067791,38.92,444,-454,16384,-3,29,-5,15.21,-1.04,0.07,16441.92178548481,0.002205
1117,1900-01-01 19:32:23.500,21.789513,39.067799,39.03,664,670,16030,-7,3,-3,15.26,-1.33,0.05,16558.16354551434,0.001135
1118,1900-01-01 19:32:23.700,21.789495,39.06781,39.15,-390,-40,17362,13,7,-6,15.33,-1.2,0.04,16395.55024999161,0.002301
1119,1900-01-01 19:32:23.900,21.78948,39.067825,39.53,-216,426,16836,6,42,-1,15.42,-1.2,0.15,16324.988698311556,0.002276
1120,1900-01-01 19:32:24.200,21.789455,39.067844,39.5,786,860,16318,7,2,-4,15.47,-1.51,0.18,16513.736585037317,0.003402
1121,1900-01-01 19:32:24.400,21.789438,39.067856,39.76,-788,-308,15726,0,15,-5,15.58,-1.06,0.03,16324.988698311556,0.00226
1122,1900-01-01 19:32:24.600,21.789423,39.067867,40.04,-272,688,16506,-24,-12,-3,15.64,-1.22,0.05,15829.406685027712,0.002018
1123,1900-01-01 19:32:24.800,21.789406,39.067883,39.99,1084,120,15826,-7,35,-2,15.7,-1.22,0.07,15829.406685027712,0.00251
1124,1900-01-01 19:32:25.000,21.789389,39.067894,40.04,-592,184,15514,11,-16,-3,15.76,-1.22,0.16,15832.578311822746,0.002205
1125,1900-01-01 19:32:25.300,21.789364,39.067913,39.83,402,216,16436,-20,22,-2,15.82,-0.95,0.26,15762.201495983993,0.003402
1126,1900-01-01 19:32:25.500,21.789349,39.067928,39.93,702,258,15690,7,12,-2,15.89,-1.25,0.27,15757.078917108971,0.002276
1127,1900-01-01 19:32:25.700,21.789331,39.06794,40.11,-692,-330,15756,11,-29,1,15.9,-0.92,0.25,16317.43411201651,0.002354
1128,1900-01-01 19:32:25.900,21.789314,39.067955,40.42,12,124,16316,-2,-11,3,15.89,-0.73,0.28,16080.488176669265,0.002444
1129,1900-01-01 19:32:26.100,21.789297,39.067966,40.41,-18,310,17380,-7,3,-1,15.89,-0.62,0.16,16316.481115730805,0.002205
1130,1900-01-01 19:32:26.400,21.789272,39.067986,40.18,-100,-126,16080,-15,-24,0,15.91,-0.38,-0.09,16316.475599834665,0.003463
1131,1900-01-01 19:32:26.600,21.789257,39.068001,40.28,320,260,18946,-4,25,4,15.9,-0.14,-0.3,16731.81819169692,0.002276
1132,1900-01-01 19:32:26.800,21.78924,39.068012,40.24,420,-446,14698,-41,-5,10,15.83,-0.41,-0.57,16730.77332343009,0.002205
1133,1900-01-01 19:32:27.000,21.789223,39.068024,40.14,-1722,246,16730,2,17,10,15.74,-0.14,-0.83,16731.937484941784,0.00226
1134,1900-01-01 19:32:27.200,21.789207,39.068039,39.95,-564,-176,17354,7,3,12,15.65,-0.09,-0.95,16506.09644949405,0.002359
1135,1900-01-01 19:32:27.400,21.78919,39.06805,39.99,184,-894,16130,19,-22,8,15.49,0.06,-1.15,16674.052896641537,0.002205
1136,1900-01-01 19:32:27.700,21.789165,39.068069,40.01,-48,-1144,16500,3,29,8,15.38,0.58,-1.19,16525.225928864027,0.003402
1137,1900-01-01 19:32:27.900,21.78915,39.068085,39.98,624,-1296,16650,-7,-22,9,15.25,0.32,-1.4,16155.803663080336,0.002348
1138,1900-01-01 19:32:28.200,21.789125,39.068104,39.74,1056,-206,15736,-3,31,12,15.11,0.58,-1.48,16524.711192635106,0.003402
1139,1900-01-01 19:32:28.400,21.789108,39.068115,39.49,-686,-362,15014,-3,-39,13,14.97,0.53,-1.28,16655.606863756122,0.002205
1140,1900-01-01 19:32:28.600,21.789093,39.06813,39.41,236,-872,17378,6,6,16,14.86,0.58,-1.12,16182.8349803117,0.002276
1141,1900-01-01 19:32:28.900,21.78907,39.06815,39.25,-268,-262,17336,27,24,18,14.7,0.61,-0.84,17151.832205335966,0.003287
1142,1900-01-01 19:32:29.100,21.789053,39.068161,39.01,152,362,16180,24,6,15,14.54,0.27,-0.43,17152.26597275124,0.002205
1143,1900-01-01 19:32:29.400,21.78903,39.06818,38.85,-20,-382,17148,2,-24,10,14.42,0.52,-0.24,16184.574137122052,0.003223
1144,1900-01-01 19:32:29.600,21.789015,39.068195,38.65,-46,-418,16084,14,28,4,14.34,0.58,-0.11,16184.521123592134,0.002276
1145,1900-01-01 19:32:29.800,21.789,39.068207,38.58,-462,-462,15358,-16,5,5,14.28,0.52,-0.03,16089.28836213709,0.002078
1146,1900-01-01 19:32:30.100,21.788977,39.068226,38.31,370,652,17108,-1,-13,-4,14.3,0.56,0.11,16089.341689453922,0.003223
1147,1900-01-01 19:32:30.300,21.788961,39.068241,38.02,686,-412,16020,-5,-22,-9,14.43,0.53,0.36,17000.815274568453,0.002359
1148,1900-01-01 19:32:30.500,21.788946,39.068253,37.73,-418,1140,17182,0,8,-13,14.6,0.86,0.55,17000.603518698976,0.002078
1149,1900-01-01 19:32:30.700,21.788931,39.068264,37.52,296,-90,16998,4,-5,-11,14.77,0.66,0.59,16631.87614191496,0.002018
1150,1900-01-01 19:32:30.900,21.788916,39.068279,37.34,-730,-30,16630,-12,-1,-15,15.04,0.76,0.46,16658.617589704136,0.002276
1151,1900-01-01 19:32:31.200,21.788893,39.068298,37.16,248,944,16030,-8,0,-15,15.23,0.83,0.34,16631.87614191496,0.003223
1152,1900-01-01 19:32:31.400,21.788877,39.06831,37.12,664,1556,9352,-4,237,-12,15.42,0.63,0.31,16034.915154125387,0.002168
1153,1900-01-01 19:32:31.600,21.788864,39.068321,36.86,-1284,-230,16864,20,4,-16,15.6,0.43,0.19,16035.512339803801,0.001838
1154,1900-01-01 19:32:31.800,21.788849,39.068333,36.71,670,310,15196,-2,-12,-16,15.81,0.43,0.1,16365.40118664984,0.002078
1155,1900-01-01 19:32:32.100,21.788826,39.068352,36.81,284,-1730,16360,4,-31,-14,16.03,0.64,-0.01,16393.39196139713,0.003223
1156,1900-01-01 19:32:32.300,21.788811,39.068363,36.53,-752,456,16776,-3,13,-8,16.24,0.81,0.1,16395.147574816154,0.002018
1157,1900-01-01 19:32:32.500,21.788795,39.068378,36.37,798,496,16388,8,20,-10,16.39,0.5,0.4,16503.992486668187,0.002359
1158,1900-01-01 19:32:32.700,21.78878,39.06839,36.27,-404,392,16498,9,-5,-14,16.57,0.6,0.5,16506.255056795893,0.002078
1159,1900-01-01 19:32:32.900,21.788767,39.068401,36.24,-210,-1216,16778,-31,-40,-17,16.81,0.72,0.62,16396.849087553375,0.001838
1160,1900-01-01 19:32:33.200,21.788744,39.06842,36.09,-254,706,15586,-2,45,-3,17.04,0.57,0.57,16318.68634418837,0.003223
1161,1900-01-01 19:32:33.500,21.788721,39.068436,35.74,164,518,16312,6,-21,-16,17.22,0.38,0.6,16315.585922669157,0.003045
1162,1900-01-01 19:32:33.700,21.788708,39.068447,35.72,-448,270,14692,-20,22,-4,17.46,0.7,0.53,15596.673876182704,0.001838
1163,1900-01-01 19:32:34.000,21.788685,39.068466,35.84,938,118,16502,-13,2,-2,17.49,0.5,0.3,16314.46106986069,0.003223
1164,1900-01-01 19:32:34.300,21.788662,39.068481,35.57,-758,1012,14942,-23,-12,5,17.53,0.64,0.33,15424.958735763283,0.00299
1165,1900-01-01 19:32:34.500,21.788649,39.068493,35.3,86,-746,16506,-17,0,18,17.4,0.6,-0.14,16519.105302648808,0.001904
1166,1900-01-01 19:32:34.800,21.788626,39.068508,35.28,-1428,-812,15418,-38,8,18,17.17,0.63,-0.45,16523.998789639267,0.00299
1167,1900-01-01 19:32:35.000,21.78861,39.06852,35.11,-640,-394,18474,26,34,19,16.95,0.65,-0.91,16911.434947987116,0.002168
1168,1900-01-01 19:32:35.200,21.788597,39.068531,35.0,182,-430,16894,-3,-20,22,16.59,0.5,-1.16,17400.94399738129,0.001838
1169,1900-01-01 19:32:35.500,21.788574,39.06855,34.68,-636,-62,17384,15,-19,22,16.38,0.73,-1.25,17390.918664636436,0.003223
1170,1900-01-01 19:32:35.700,21.788561,39.068562,34.48,170,-536,17838,11,-6,7,16.18,0.54,-1.3,16900.326505721718,0.001904
1171,1900-01-01 19:32:36.000,21.78854,39.068577,34.19,-236,-1754,15696,31,4,12,16.11,0.8,-1.48,17234.124056649936,0.002802
1172,1900-01-01 19:32:36.200,21.788525,39.068588,34.02,360,-164,16808,40,12,3,15.96,0.46,-1.18,17234.069745710094,0.002018
1173,1900-01-01 19:32:36.500,21.788506,39.068604,33.87,-484,-294,17230,15,-20,7,15.88,0.61,-0.82,16810.401066006725,0.002682
1174,1900-01-01 19:32:36.700,21.78849,39.068615,33.89,-232,308,18082,3,-2,9,15.77,0.41,-0.69,17160.35209428991,0.002111
1175,1900-01-01 19:32:37.000,21.788471,39.068634,33.87,352,152,15326,-8,-8,6,15.7,0.43,-0.54,17167.34271807958,0.002883
1176,1900-01-01 19:32:37.300,21.78845,39.068649,33.67,-668,-352,17158,19,16,-8,15.83,0.8,-0.62,16318.308981018836,0.002802
1177,1900-01-01 19:32:37.600,21.788429,39.068668,33.56,-498,-614,15444,2,-40,-7,15.82,0.76,-0.35,16148.396452898969,0.00305
1178,1900-01-01 19:32:37.800,21.788416,39.06868,33.47,-576,442,16310,7,2,-2,15.92,0.96,-0.06,16325.468814095355,0.001904
1179,1900-01-01 19:32:38.100,21.788397,39.068695,33.03,380,1116,16140,-7,-11,-3,15.95,1.24,0.06,16322.902928094623,0.00262
1180,1900-01-01 19:32:38.400,21.788376,39.06871,32.92,-1102,416,18734,-21,-1,-4,16.03,1.54,0.27,16316.232163094517,0.002802
1181,1900-01-01 19:32:38.700,21.788357,39.068729,32.84,-164,-296,17416,10,2,3,16.1,1.53,0.25,17421.048992526255,0.002883
1182,1900-01-01 19:32:39.000,21.788338,39.068745,32.58,-174,-214,15182,-2,18,-1,16.19,1.56,0.04,17421.146001339865,0.002682
1183,1900-01-01 19:32:39.400,21.788313,39.068768,32.07,-130,386,17562,20,-17,-12,16.3,1.59,-0.07,16113.56372749368,0.003656
1184,1900-01-01 19:32:39.700,21.788294,39.068783,31.35,-1110,798,16078,22,52,-29,16.71,1.74,0.5,16089.55760734272,0.00262
1185,1900-01-01 19:32:40.000,21.788275,39.068798,31.08,-840,508,16108,7,-28,-32,17.24,1.47,0.86,16107.877575894348,0.00262
1186,1900-01-01 19:32:40.400,21.78825,39.068817,30.73,-472,-226,15712,-26,38,-37,18.07,1.75,1.26,16107.940526336692,0.003402
1187,1900-01-01 19:32:40.700,21.788231,39.068832,30.31,-1214,506,16036,18,11,-33,18.88,1.67,0.98,16122.91884244289,0.00262
1188,1900-01-01 19:32:41.000,21.788214,39.068844,29.74,-450,818,17106,-44,-41,-43,19.63,1.65,1.33,17132.05019838548,0.00226
1189,1900-01-01 19:32:41.400,21.788189,39.068863,28.84,-412,2058,17700,-7,4,-36,20.28,1.58,1.53,17201.1417062938,0.003402
1190,1900-01-01 19:32:41.600,21.788176,39.068871,28.62,-1466,1488,17530,-15,-35,-37,20.84,1.76,1.7,17592.344016645424,0.001665
1191,1900-01-01 19:32:41.900,21.788158,39.068886,28.22,-1802,1338,15438,25,14,-14,21.27,2.11,1.34,17773.676265758866,0.002531
1192,1900-01-01 19:32:42.200,21.788141,39.068897,27.97,-632,258,18578,69,8,-21,21.57,1.76,1.29,17642.00385443785,0.002205
1193,1900-01-01 19:32:42.500,21.788122,39.068909,27.47,-328,1746,18570,10,-31,-9,21.7,1.75,1.7,16024.08300028429,0.002449
1194,1900-01-01 19:32:42.800,21.788107,39.06892,26.62,-2464,424,16006,14,-9,0,21.8,2.24,1.5,16811.378051783857,0.002018
1195,1900-01-01 19:32:43.100,21.78809,39.068932,26.25,-600,396,15298,23,2,7,21.72,2.29,1.37,16361.801001112317,0.00226
1196,1900-01-01 19:32:43.400,21.788073,39.068943,26.14,810,-260,16796,13,-36,9,21.48,2.47,0.97,16158.006560216518,0.002205
1197,1900-01-01 19:32:43.700,21.788055,39.068954,25.55,-1488,-234,16346,-6,-8,19,21.26,2.66,0.45,16371.666622552513,0.002301
1198,1900-01-01 19:32:44.000,21.78804,39.068966,25.25,-886,-238,16132,-27,-4,15,21.04,2.7,0.14,16380.59571566309,0.002078
1199,1900-01-01 19:32:44.300,21.788023,39.068974,24.38,-1038,942,18000,-36,-11,21,20.81,2.7,-0.16,16167.053658598403,0.002063
1200,1900-01-01 19:32:44.600,21.788008,39.068985,23.34,-1142,580,15792,31,19,6,20.61,2.48,-0.67,16157.206441708913,0.002018
1201,1900-01-01 19:32:45.000,21.787989,39.069,22.5,-674,-746,15668,-27,16,4,20.38,2.33,-0.76,15826.989859098287,0.00262
1202,1900-01-01 19:32:45.300,21.787975,39.069012,22.19,-364,170,17224,-45,-15,27,20.04,2.44,-0.24,15807.290722954393,0.00199
1203,1900-01-01 19:32:45.600,21.787962,39.069019,22.14,-2762,-938,14978,24,23,10,19.79,2.05,-1.25,15692.485462793968,0.001616
1204,1900-01-01 19:32:45.900,21.787947,39.069031,21.43,-660,568,17454,-29,-19,28,19.41,2.19,-0.68,17236.64340873826,0.002078
1205,1900-01-01 19:32:46.200,21.787933,39.069042,21.25,-2114,-560,14378,3,21,21,19.07,2.2,-0.8,17454.957920315934,0.001927
1206,1900-01-01 19:32:46.400,21.787926,39.069046,20.87,-68,10,17400,-22,2,23,18.71,2.03,-0.5,17454.957920315934,0.000881
1207,1900-01-01 19:32:46.700,21.787912,39.069057,20.64,-1384,220,17806,0,9,17,18.4,2.14,-0.59,17138.437851799677,0.001927
1208,1900-01-01 19:32:47.000,21.787901,39.069065,20.18,-1456,-16,17080,3,26,9,18.18,2.86,-0.93,17138.437851799677,0.001476
1209,1900-01-01 19:32:47.300,21.787888,39.069077,19.67,-1414,-256,14864,-20,-10,15,17.92,3.47,-1.07,17141.95414764606,0.001904
1210,1900-01-01 19:32:47.700,21.787872,39.069088,18.68,-1664,-238,13206,-27,0,21,17.64,3.8,-1.02,16837.080150667454,0.002111
1211,1900-01-01 19:32:48.000,21.787863,39.069099,18.02,-1960,78,19544,57,-20,11,17.44,3.97,-0.95,15423.869942397725,0.001514
1212,1900-01-01 19:32:48.300,21.787853,39.069107,15.9,-1152,-8,16774,-31,-10,11,17.2,4.26,-0.74,16732.892756484158,0.001385
1213,1900-01-01 19:32:48.600,21.787844,39.069115,15.34,-2286,-462,15332,30,13,13,17.08,4.47,-0.8,16734.736089941784,0.001298
1214,1900-01-01 19:32:48.900,21.787834,39.069122,14.84,-2538,-344,16616,4,-9,1,16.91,4.72,-0.65,15916.772160208866,0.001326
1215,1900-01-01 19:32:49.300,21.787823,39.06913,14.15,-1680,-1092,15690,-3,-6,5,16.74,5.14,-0.71,15919.759545922796,0.001476
1216,1900-01-01 19:32:49.700,21.787813,39.069141,13.1,-2286,-56,15748,9,19,7,16.6,5.73,-0.44,16737.56398046024,0.001589
1217,1900-01-01 19:32:50.100,21.787804,39.069149,12.22,-1608,-638,17082,6,0,-1,16.51,5.79,-0.56,16065.236132718373,0.001298
1218,1900-01-01 19:32:50.400,21.787796,39.069157,10.89,-1984,684,17342,11,32,3,16.37,5.87,-0.27,16683.832892953586,0.001214
1219,1900-01-01 19:32:50.700,21.78779,39.06916,9.93,-1690,132,15976,4,17,3,16.34,5.58,-0.35,16904.66870423671,0.000736
1220,1900-01-01 19:32:51.000,21.787786,39.069164,6.76,-1342,24,16598,-26,-10,-2,16.35,5.29,-0.26,16657.461271154138,0.000607
1221,1900-01-01 19:32:51.400,21.787783,39.069168,5.31,-1406,-574,16828,-2,-2,-3,16.41,5.29,-0.73,16522.607663441024,0.000531
1222,1900-01-01 19:32:51.700,21.787781,39.069168,4.32,-1330,-52,16416,10,6,-2,16.39,5.14,-0.6,16551.60439353237,0.000222
1223,1900-01-01 19:32:52.000,21.787779,39.069172,2.98,-1130,62,16468,11,-3,0,16.4,5.01,-0.53,16516.519730257947,0.000469
1224,1900-01-01 19:32:52.400,21.787779,39.069172,0.0,-1264,-222,16498,0,-1,-1,16.43,4.86,-0.38,16454.87332069135,0.0
1225,1900-01-01 19:32:52.700,21.787779,39.069172,0.0,518,-30,15606,-4,2,0,16.44,4.01,-0.33,16468.26548243621,0.0
1226,1900-01-01 19:32:52.900,21.787779,39.069172,0.0,240,132,16256,1,-2,1,16.46,2.87,-0.32,16498.175777945875,0.0
1227,1900-01-01 19:32:53.300,21.787779,39.069172,0.0,70,74,16502,1,0,-1,16.52,2.0,-0.29,16502.17573533866,0.0
1228,1900-01-01 19:32:53.800,21.787779,39.069172,0.0,8,-214,16702,-1,3,0,16.55,1.38,-0.27,16702.148604296395,0.0
1229,1900-01-01 19:32:54.200,21.787779,39.069172,0.0,-52,-70,16828,2,2,0,16.61,0.86,-0.26,0.0,0.0
1230,1900-01-01 19:32:54.600,21.787777,39.069172,0.0,-14,-142,16772,1,1,-1,16.67,0.47,-0.24,0.0,0.000222
