Counter,Time,Latitude,Longitude,Speed(km/h),Ax,Ay,Az,Gx,Gy,Gz,Yaw,Pitch,Roll,acceleration_magnitude,distance
613,1900-01-01 19:35:38.500,21.786846,39.061249,52.76,-1060,1910,17728,-32,-33,-68,95.83,-0.94,3.48,16610.954578229394,0.001443
614,1900-01-01 19:35:38.700,21.786831,39.061226,52.64,-516,2128,14826,-40,9,-67,96.36,-0.89,3.62,16574.50729282774,0.002902
615,1900-01-01 19:35:38.800,21.786821,39.061214,52.62,-262,906,15746,-43,5,-53,96.98,-0.9,3.43,16488.9971799379,0.001665
616,1900-01-01 19:35:39.000,21.786806,39.061192,52.5,-664,-314,16456,-71,-9,-22,97.34,-0.75,2.85,16461.080644963746,0.002818
617,1900-01-01 19:35:39.200,21.786791,39.061169,52.44,336,-2006,17092,-52,-24,35,97.25,-0.63,1.52,16538.504890104185,0.002902
618,1900-01-01 19:35:39.300,21.786783,39.061157,52.4,392,-1628,18564,10,26,59,96.65,-0.39,-0.0,16538.504890104185,0.001525
619,1900-01-01 19:35:39.500,21.786768,39.061134,52.74,268,-3190,14476,5,-3,63,95.9,-0.62,-1.01,16381.300680959372,0.002902
620,1900-01-01 19:35:39.700,21.786753,39.061108,53.26,-498,-1438,15860,-4,-18,55,95.1,-0.37,-1.59,16380.895946192932,0.003161
621,1900-01-01 19:35:39.900,21.786736,39.061085,53.05,-286,-1120,16298,-22,-2,54,94.67,-0.21,-1.99,16361.621191067834,0.003035
622,1900-01-01 19:35:40.100,21.78672,39.061062,53.12,242,-1940,16372,23,5,50,94.09,-0.03,-2.59,16410.299814445803,0.002967
623,1900-01-01 19:35:40.200,21.786713,39.06105,53.16,100,-584,16522,33,-8,33,93.6,0.13,-2.47,16532.3530085708,0.001463
624,1900-01-01 19:35:40.400,21.786697,39.061028,53.1,-34,586,16526,2,4,11,93.36,0.34,-1.84,16536.477133900073,0.002885
625,1900-01-01 19:35:40.600,21.78668,39.061005,53.12,-414,-580,17592,-13,-1,5,93.27,0.38,-1.51,16526.038000682438,0.003035
626,1900-01-01 19:35:40.800,21.786665,39.060982,53.26,286,-10,18006,25,24,-4,93.27,0.33,-1.19,16534.016692866862,0.002902
627,1900-01-01 19:35:41.000,21.786648,39.060959,53.31,-970,872,15682,21,-15,-16,93.42,0.18,-0.59,16407.321536436106,0.003035
628,1900-01-01 19:35:41.200,21.786631,39.060936,53.11,-574,306,16400,-20,-13,-9,93.56,0.57,0.01,16190.048671946604,0.003035
629,1900-01-01 19:35:41.400,21.786615,39.060913,53.22,-490,-474,15816,-32,-8,-11,93.7,0.69,0.12,16191.071490176306,0.002967
630,1900-01-01 19:35:41.600,21.786598,39.06089,53.18,-920,246,16178,-25,-3,-3,93.79,0.69,0.2,16189.837059093585,0.003035
631,1900-01-01 19:35:41.800,21.786583,39.060867,53.11,142,606,17952,7,-5,-3,93.86,0.78,0.22,16187.288222552905,0.002902
632,1900-01-01 19:35:42.000,21.786566,39.060844,53.21,-568,-14,15454,10,1,-2,93.9,0.81,0.31,16792.892425070793,0.003035
633,1900-01-01 19:35:42.200,21.786551,39.060822,52.65,744,972,17024,-8,32,-21,94.04,0.74,0.56,17034.85004336698,0.002818
634,1900-01-01 19:35:42.400,21.786533,39.060799,52.38,-544,370,16780,-2,-9,-32,94.41,0.78,1.07,16791.288336515456,0.003106
635,1900-01-01 19:35:42.600,21.786518,39.06078,52.35,-48,1998,18912,-8,26,-31,94.81,0.72,1.5,16791.288336515456,0.002575
636,1900-01-01 19:35:42.900,21.786493,39.060745,52.22,-492,86,15850,-20,-4,-24,95.13,0.65,1.55,16792.892425070793,0.004559
637,1900-01-01 19:35:43.000,21.786486,39.060734,52.23,-770,16,15390,21,-29,-17,95.34,1.01,1.76,16643.495906809963,0.001377
638,1900-01-01 19:35:43.200,21.78647,39.060711,52.24,-762,1602,18192,-8,22,-16,95.55,1.21,1.97,16137.48158790584,0.002967
639,1900-01-01 19:35:43.400,21.786455,39.060688,52.17,494,10,16636,2,11,-8,95.63,1.02,1.54,16653.449972903512,0.002902
640,1900-01-01 19:35:43.600,21.78644,39.060665,52.1,-746,292,16120,16,-44,-10,95.71,1.33,1.45,17274.118790838507,0.002902
641,1900-01-01 19:35:43.800,21.786423,39.060642,52.04,-818,-360,17258,-49,22,33,95.63,1.75,1.06,16656.60865842744,0.003035
642,1900-01-01 19:35:44.000,21.786407,39.060619,51.95,-286,-2446,17280,-36,18,81,94.84,1.47,-0.62,16721.693215700376,0.002967
643,1900-01-01 19:35:44.200,21.786392,39.0606,51.74,-1042,-2462,15292,6,2,88,93.77,1.52,-2.14,16754.253071981453,0.002575
644,1900-01-01 19:35:44.400,21.786377,39.060577,51.6,-788,-2212,16556,-7,-15,102,92.66,1.59,-3.05,16738.15545393219,0.002902
645,1900-01-01 19:35:44.600,21.786362,39.060555,51.56,-180,-2806,16294,11,7,110,91.33,1.62,-4.23,16717.60891993828,0.002818
646,1900-01-01 19:35:44.800,21.786345,39.060532,51.43,304,-2276,17536,17,-39,108,90.23,1.62,-4.93,16914.22974894216,0.003035
647,1900-01-01 19:35:45.000,21.786329,39.060513,51.23,-444,-1638,17380,4,-12,94,88.96,1.82,-5.42,16848.77645409304,0.002648
648,1900-01-01 19:35:45.200,21.786312,39.06049,50.98,418,-1006,16768,9,-11,67,87.96,1.7,-5.57,17060.658252248064,0.003035
649,1900-01-01 19:35:45.400,21.786297,39.060471,50.85,-914,-760,15602,12,-12,23,87.43,1.82,-5.01,16786.2011187761,0.002575
650,1900-01-01 19:35:45.600,21.78628,39.060448,50.47,-182,386,17030,39,45,-13,87.46,1.72,-3.91,15607.835339982288,0.003035
651,1900-01-01 19:35:45.700,21.786272,39.06044,50.32,294,1136,15310,10,-23,-31,87.79,1.32,-2.48,15373.05564941466,0.001214
652,1900-01-01 19:35:45.900,21.786255,39.060421,50.07,-800,886,15312,7,18,-31,88.21,1.62,-1.41,15373.05564941466,0.002724
653,1900-01-01 19:35:46.100,21.786238,39.060402,49.24,-540,1474,15338,-27,-16,-39,88.66,1.63,-0.53,15390.275631060023,0.002724
654,1900-01-01 19:35:46.300,21.786221,39.060383,49.23,-864,588,16130,-1,28,-44,89.2,1.72,0.17,15882.142046965831,0.002724
655,1900-01-01 19:35:46.500,21.786203,39.060364,49.13,-562,1336,16568,-3,-2,-49,89.73,1.55,0.8,16166.870569160872,0.002803
656,1900-01-01 19:35:46.700,21.786186,39.060345,48.96,-652,678,15844,-21,14,-50,90.38,1.66,1.32,16166.870569160872,0.002724
657,1900-01-01 19:35:46.900,21.786171,39.060326,48.66,-620,898,16980,-21,18,-50,90.81,1.65,1.61,16633.337608549886,0.002575
658,1900-01-01 19:35:47.100,21.786154,39.060307,48.43,-10,1638,14024,-25,24,-49,91.33,1.43,1.89,16234.716135491868,0.002724
659,1900-01-01 19:35:47.200,21.786146,39.060295,48.3,-938,1372,16624,27,-10,-52,91.95,1.47,2.16,16234.716135491868,0.001525
660,1900-01-01 19:35:47.400,21.786131,39.060276,48.31,36,686,16198,-9,-18,-43,92.52,1.48,2.48,16218.115673530017,0.002575
661,1900-01-01 19:35:47.600,21.786114,39.060257,47.98,-778,452,14858,4,5,-32,92.98,1.57,2.6,16209.903886204878,0.002724
662,1900-01-01 19:35:47.800,21.786098,39.060238,47.35,-426,-314,17770,0,-34,-19,93.3,1.55,2.5,16202.33637473312,0.002648
663,1900-01-01 19:35:48.000,21.786083,39.060219,47.23,-332,174,15798,3,11,-4,93.4,1.54,2.4,17773.95285241862,0.002575
664,1900-01-01 19:35:48.200,21.78607,39.0602,47.17,-308,-236,19054,11,-10,-7,93.46,1.46,2.32,17773.66838893986,0.002437
665,1900-01-01 19:35:48.400,21.786055,39.060181,46.92,118,464,17944,6,8,-4,93.51,1.35,2.31,16825.413278728105,0.002575
666,1900-01-01 19:35:48.600,21.786039,39.060162,46.86,-766,-142,16640,24,14,-2,93.54,1.34,2.1,16831.32329913486,0.002648
667,1900-01-01 19:35:48.800,21.786026,39.060139,46.99,-556,68,16822,15,9,-1,93.56,1.14,2.1,16658.144554541483,0.00278
668,1900-01-01 19:35:49.000,21.786011,39.06012,46.9,-1442,1062,15776,-7,-5,0,93.58,1.35,2.08,15915.605172282956,0.002575
669,1900-01-01 19:35:49.200,21.785995,39.060101,46.83,-1790,132,15850,-18,-7,1,93.59,2.29,1.64,15841.911627073294,0.002648
670,1900-01-01 19:35:49.500,21.785975,39.06007,46.73,-1778,46,15136,-31,-22,0,93.56,2.7,1.22,15841.832469761823,0.003898
671,1900-01-01 19:35:49.700,21.785959,39.060051,46.47,-262,-142,15626,-2,18,3,93.53,2.66,0.84,15640.596791682854,0.002648
672,1900-01-01 19:35:49.900,21.785946,39.060032,46.18,-674,-736,15882,-13,3,3,93.51,2.44,0.71,15631.084671256822,0.002437
673,1900-01-01 19:35:50.200,21.785925,39.060005,44.0,-342,192,15394,-2,7,2,93.49,2.19,0.63,15887.570739417653,0.003637
674,1900-01-01 19:35:50.400,21.785912,39.059986,43.88,-396,648,16386,0,28,1,93.45,2.03,0.61,16328.799833423152,0.002437
675,1900-01-01 19:35:50.700,21.785891,39.059959,43.58,-730,-146,16932,6,-7,2,93.44,1.77,0.54,16328.799833423152,0.003637
676,1900-01-01 19:35:51.000,21.78587,39.059933,43.39,-448,-410,16322,-10,-12,-1,93.45,1.81,0.6,16329.360795818066,0.003558
677,1900-01-01 19:35:51.200,21.785856,39.059914,43.27,-468,-186,15758,31,-6,-5,93.5,1.85,0.7,16338.968755707932,0.002504
678,1900-01-01 19:35:51.400,21.785843,39.059895,43.26,-1772,-132,14396,10,-1,-7,93.6,2.28,0.91,16418.437562691524,0.002437
679,1900-01-01 19:35:51.700,21.785824,39.059868,43.35,-2462,310,16324,14,4,-9,93.71,3.32,1.02,16422.821316692207,0.003498
680,1900-01-01 19:35:51.900,21.78581,39.059853,43.1,-2076,404,16496,7,-5,-2,93.77,3.74,1.09,16424.864565651675,0.002196
681,1900-01-01 19:35:52.100,21.785797,39.059834,43.08,132,858,16758,-10,26,1,93.79,3.83,1.11,16360.633484067785,0.002437
682,1900-01-01 19:35:52.400,21.785776,39.059807,42.39,-966,514,16240,12,4,-2,93.78,3.38,1.03,16516.102324701187,0.003637
683,1900-01-01 19:35:52.600,21.785765,39.059788,42.0,-632,958,15946,-13,1,-2,93.78,3.02,0.94,16254.088593335524,0.002312
684,1900-01-01 19:35:52.800,21.785751,39.059772,41.01,-440,506,19538,-20,72,1,93.78,2.73,0.73,15966.539261843815,0.00227
685,1900-01-01 19:35:52.900,21.785746,39.059765,40.88,-18,300,15750,-33,-77,-8,93.76,1.84,0.56,15954.890034092996,0.000912
686,1900-01-01 19:35:53.100,21.785732,39.059746,40.53,-1122,-64,15710,-26,-11,2,93.81,2.6,0.37,16880.420018471104,0.002504
687,1900-01-01 19:35:53.300,21.785721,39.059731,40.33,-208,-1086,16874,5,-4,0,93.82,2.6,0.22,15752.471552108895,0.001974
688,1900-01-01 19:35:53.500,21.785709,39.059711,40.08,-932,152,17394,-6,45,4,93.8,2.54,0.19,16017.853663958851,0.002459
689,1900-01-01 19:35:53.700,21.785696,39.059696,40.08,-234,338,15590,13,23,5,93.77,1.92,0.26,16716.3290228447,0.002119
690,1900-01-01 19:35:53.900,21.785685,39.059677,39.89,-46,68,16016,23,-34,-2,93.76,1.71,0.2,16727.324950511364,0.002312
691,1900-01-01 19:35:54.000,21.785679,39.059669,39.76,-650,236,16714,18,-29,6,93.75,1.94,0.32,16728.299136493224,0.001062
692,1900-01-01 19:35:54.200,21.785666,39.059654,39.53,-1284,64,16718,2,7,-4,93.73,2.05,0.42,16764.908231183374,0.002119
693,1900-01-01 19:35:54.400,21.785654,39.059635,39.44,-3554,360,16980,-18,-20,0,93.72,2.83,0.48,17089.30683205144,0.002373
694,1900-01-01 19:35:54.600,21.785643,39.05962,39.13,-4196,574,15926,-2,4,-1,93.7,4.6,0.33,17168.47273347283,0.001974
695,1900-01-01 19:35:54.800,21.785629,39.059605,38.9,-3904,-288,16212,-3,2,2,93.66,5.6,0.26,17398.363371305935,0.002196
696,1900-01-01 19:35:55.000,21.785618,39.059589,38.53,-4436,154,16954,-5,-4,5,93.6,6.79,0.2,16746.6935243946,0.002056
697,1900-01-01 19:35:55.100,21.785612,39.059578,37.97,-3752,-88,17838,11,0,2,93.55,7.86,0.09,16932.87193597117,0.001317
698,1900-01-01 19:35:55.300,21.785601,39.059563,36.85,-4388,128,15770,5,-2,4,93.47,8.65,0.04,17417.65196575015,0.001974
699,1900-01-01 19:35:55.500,21.785589,39.059547,36.49,-3990,46,16456,1,18,5,93.39,9.32,0.06,17236.110234040625,0.002124
700,1900-01-01 19:35:55.700,21.78558,39.059532,35.76,-3730,362,17018,11,7,4,93.33,9.9,0.07,17283.354419787844,0.001844
701,1900-01-01 19:35:55.900,21.785568,39.059521,34.8,-3782,-316,16816,-1,8,6,93.29,10.42,0.13,17254.25732971431,0.001752
702,1900-01-01 19:35:56.100,21.785559,39.059505,33.21,-4370,362,16982,-2,-3,4,93.24,10.93,0.19,17238.764920956488,0.001932
703,1900-01-01 19:35:56.300,21.785549,39.059494,31.71,-3852,306,16254,6,-6,3,93.19,11.28,0.17,16705.06869186715,0.001589
704,1900-01-01 19:35:56.500,21.78554,39.059479,30.29,-3630,-184,16190,-3,5,6,93.14,11.5,0.15,16743.66196505412,0.001844
705,1900-01-01 19:35:56.700,21.785532,39.059467,28.43,-4008,170,15268,-16,-5,2,93.11,11.68,0.17,16741.728704049652,0.001525
706,1900-01-01 19:35:56.900,21.785524,39.05946,26.23,-4322,384,16344,3,-2,-1,93.08,11.94,0.15,16906.653128280595,0.001146
707,1900-01-01 19:35:57.100,21.785519,39.059452,23.74,-4832,-30,16808,7,-10,2,93.07,12.4,0.14,17489.596564815325,0.000996
708,1900-01-01 19:35:57.300,21.785513,39.059444,20.98,-5178,420,16890,-8,3,2,93.05,13.08,0.15,17547.270215050547,0.001062
709,1900-01-01 19:35:57.500,21.785507,39.059437,18.74,-8162,-156,22598,13,96,10,92.98,14.02,0.11,17546.829001275415,0.000984
710,1900-01-01 19:35:57.700,21.785503,39.059429,16.85,-5038,128,14460,-13,70,5,92.92,13.91,0.26,17476.400773614685,0.000938
711,1900-01-01 19:35:57.900,21.7855,39.059425,15.16,494,-104,16734,1,50,-4,92.89,12.68,0.2,16232.023780169866,0.000531
712,1900-01-01 19:35:58.200,21.785494,39.059418,12.58,1268,390,15498,-6,8,5,92.88,10.0,0.3,16138.647526976974,0.000984
713,1900-01-01 19:35:58.400,21.785492,39.059414,9.83,1018,172,16224,-4,-5,0,92.94,8.02,0.46,16156.59543344451,0.000469
714,1900-01-01 19:35:58.600,21.78549,39.059414,7.61,1266,120,16106,10,-12,0,92.93,6.55,0.47,16157.708005778542,0.000222
715,1900-01-01 19:35:58.800,21.785488,39.05941,7.15,1358,256,16058,22,-39,-2,92.94,5.29,0.7,16153.076858604989,0.000469
716,1900-01-01 19:35:58.900,21.785488,39.05941,7.11,890,692,16594,-17,-133,-4,93.03,5.04,0.92,16109.069495163276,0.0
717,1900-01-01 19:35:59.100,21.785488,39.05941,0.0,1216,200,15662,-29,-110,-12,93.13,5.18,0.8,16108.130866118514,0.0
718,1900-01-01 19:35:59.300,21.785488,39.05941,0.0,2202,16,15838,-19,-104,-8,93.23,4.91,0.56,16579.86163995345,0.0
719,1900-01-01 19:35:59.400,21.785488,39.05941,0.0,1254,-608,16534,40,-98,-8,93.3,4.46,0.5,16156.74583571828,0.0
720,1900-01-01 19:35:59.600,21.785486,39.05941,6.6,790,596,17704,4,4,-3,93.38,4.0,0.89,16415.985989272773,0.000222
721,1900-01-01 19:35:59.800,21.785484,39.059406,7.18,1402,-40,16108,3,36,-10,93.44,2.68,0.91,16426.793844204658,0.000469
722,1900-01-01 19:35:59.900,21.785482,39.059406,7.32,1456,616,16356,7,54,-2,93.52,1.22,0.95,16431.490741865146,0.000222
723,1900-01-01 19:36:00.100,21.78548,39.059402,7.55,1574,688,15466,-33,110,1,93.49,-0.51,1.17,16433.981136657058,0.000469
724,1900-01-01 19:36:00.300,21.785477,39.059399,7.84,3904,-162,18440,-6,62,-6,93.51,-2.76,0.87,16443.10396488449,0.000455
725,1900-01-01 19:36:00.500,21.785475,39.059395,8.47,3248,282,18098,23,-53,3,93.47,-3.48,0.89,16824.164288308646,0.000469
726,1900-01-01 19:36:00.700,21.785471,39.059391,9.16,444,664,16302,11,-29,-2,93.52,-3.13,1.11,17441.932691075264,0.000607
727,1900-01-01 19:36:00.900,21.785467,39.059391,9.55,-2,186,16748,-1,0,2,93.48,-2.83,1.02,16759.037442526347,0.000445
728,1900-01-01 19:36:01.000,21.785465,39.059387,9.82,-66,426,17434,10,-6,8,93.45,-2.59,0.9,16758.14381129366,0.000469
729,1900-01-01 19:36:01.200,21.785461,39.059383,11.02,434,626,16194,1,-2,9,93.34,-2.26,0.95,16817.826375605142,0.000607
730,1900-01-01 19:36:01.300,21.78546,39.05938,11.99,398,312,17108,2,7,12,93.23,-2.16,0.95,16817.826375605142,0.000329
731,1900-01-01 19:36:01.500,21.785456,39.059376,12.4,314,-292,16812,-2,-4,25,93.09,-2.05,0.8,16713.50124899029,0.000607
732,1900-01-01 19:36:01.700,21.785452,39.059372,12.82,-882,-1012,16708,-18,-4,74,92.59,-1.38,0.16,16760.801054842217,0.000607
733,1900-01-01 19:36:01.800,21.78545,39.059368,13.17,-862,-2674,15436,-23,5,141,91.35,-0.76,-0.98,16839.079666062513,0.000469
734,1900-01-01 19:36:02.000,21.785446,39.059361,13.22,-988,-3388,16602,-29,-23,258,88.95,-0.21,-2.63,15828.030957766035,0.000849
735,1900-01-01 19:36:02.200,21.78544,39.059357,13.38,-932,-4622,15186,-20,-29,370,84.85,0.49,-4.77,15859.225832303417,0.000785
736,1900-01-01 19:36:02.400,21.785437,39.059353,13.67,-586,-4184,14822,31,-43,425,81.38,0.73,-5.81,16449.707717768117,0.000531
737,1900-01-01 19:36:02.600,21.785431,39.059345,13.79,-1268,-3518,16310,-29,-34,497,75.99,1.12,-6.67,16468.896866517807,0.001062
738,1900-01-01 19:36:02.800,21.785427,39.059341,13.89,-1512,-4432,15878,-18,-47,548,69.73,1.2,-8.24,16628.999248301145,0.000607
739,1900-01-01 19:36:03.000,21.785421,39.059338,13.67,-1706,-3968,16154,-37,-36,585,63.4,1.24,-9.48,16695.002964959305,0.000736
740,1900-01-01 19:36:03.100,21.785418,39.059334,13.96,-988,-4406,16044,-51,-42,616,56.25,0.86,-10.85,16564.473912563597,0.000531
741,1900-01-01 19:36:03.300,21.785412,39.059334,13.83,-1930,-4362,15896,-14,-43,630,50.43,0.52,-11.81,16524.884144828367,0.000667
742,1900-01-01 19:36:03.500,21.785406,39.05933,13.87,-984,-5200,14368,-37,-13,696,43.04,-0.33,-12.97,16753.83753054804,0.000785
743,1900-01-01 19:36:03.700,21.785398,39.059326,13.84,-38,-6518,15218,-97,-57,745,35.41,-1.38,-14.33,16574.62711496099,0.000981
744,1900-01-01 19:36:03.800,21.785395,39.059326,13.73,-110,-7640,16508,-28,-60,807,25.63,-2.63,-16.41,16921.488468807936,0.000334
745,1900-01-01 19:36:04.000,21.785389,39.059326,13.71,-804,-7392,15168,5,-68,840,18.03,-3.77,-17.22,17081.342453097765,0.000667
746,1900-01-01 19:36:04.200,21.785381,39.059322,13.87,-328,-8580,15274,-78,-87,894,9.08,-5.12,-18.07,17535.71498399766,0.000981
747,1900-01-01 19:36:04.400,21.785376,39.059322,14.23,-796,-9212,15576,-33,-129,917,-1.87,-6.46,-19.52,17668.34785711443,0.000556
748,1900-01-01 19:36:04.500,21.785372,39.059326,14.01,-768,-9026,13738,-43,-132,944,-11.59,-7.38,-20.39,17422.531159392427,0.000607
749,1900-01-01 19:36:04.700,21.785364,39.059326,13.39,-944,-10080,14554,-70,-124,953,-22.35,-8.53,-21.37,17896.649071823475,0.00089
750,1900-01-01 19:36:04.900,21.785358,39.059326,13.39,-748,-10148,14768,-30,-78,947,-30.32,-9.41,-21.91,17934.19170188609,0.000667
751,1900-01-01 19:36:05.100,21.785353,39.05933,13.61,-614,-10212,17240,-41,-87,931,-40.18,-10.59,-22.44,18298.154223855476,0.000693
752,1900-01-01 19:36:05.300,21.785345,39.059334,13.59,-660,-10208,15558,-25,-87,915,-50.33,-11.78,-22.98,18585.216275308718,0.000981
753,1900-01-01 19:36:05.500,21.785339,39.059341,13.96,1328,-7818,15212,31,-60,806,-59.71,-13.17,-22.26,17817.93040731723,0.000984
754,1900-01-01 19:36:05.700,21.785334,39.059349,14.6,2554,-4340,16506,51,-29,596,-67.75,-14.44,-19.84,16552.59315031938,0.000996
755,1900-01-01 19:36:05.900,21.78533,39.059357,14.98,3112,-1884,15956,59,-17,391,-74.02,-15.1,-16.49,16268.568099252005,0.000938
756,1900-01-01 19:36:06.000,21.785328,39.059361,15.15,2786,660,15768,42,-18,191,-77.67,-15.01,-13.34,16188.723729806497,0.000469
757,1900-01-01 19:36:06.200,21.785324,39.059372,15.85,2134,1494,16216,17,11,32,-79.57,-14.52,-9.94,16189.346373464248,0.00122
758,1900-01-01 19:36:06.400,21.785324,39.059383,16.14,2734,-78,15796,-19,-4,13,-80.18,-13.88,-8.23,16453.462735849862,0.001136
759,1900-01-01 19:36:06.600,21.785326,39.059395,17.14,2684,162,19072,17,20,5,-80.51,-13.23,-7.37,16442.88989198675,0.001259
760,1900-01-01 19:36:06.800,21.785332,39.05941,19.19,3106,532,16888,29,29,-7,-80.73,-12.71,-6.35,16057.848174646564,0.001686
761,1900-01-01 19:36:07.000,21.785345,39.059425,23.27,2080,454,15344,-16,-44,-2,-80.91,-12.09,-5.29,16827.983717605624,0.002119
762,1900-01-01 19:36:07.200,21.785358,39.059444,27.51,1672,434,15826,-15,-20,-5,-81.01,-11.5,-4.69,16828.51140178477,0.002437
763,1900-01-01 19:36:07.400,21.785378,39.059464,31.88,2346,244,16658,-5,10,-3,-81.09,-11.05,-4.18,16366.824249071657,0.003035
764,1900-01-01 19:36:07.600,21.785389,39.059479,33.17,2732,594,17528,4,32,-2,-81.17,-10.7,-3.7,16362.888375833894,0.001974
765,1900-01-01 19:36:07.700,21.785397,39.05949,33.55,2638,-210,16192,-5,1,0,-81.24,-10.42,-3.25,16663.184929658557,0.001443
766,1900-01-01 19:36:07.900,21.785408,39.059505,33.94,2302,200,16080,-2,10,3,-81.35,-10.12,-2.82,16657.145133545546,0.001974
767,1900-01-01 19:36:08.200,21.785425,39.059528,36.37,1304,-208,16496,10,-7,12,-81.52,-9.76,-2.44,16245.754645445068,0.003035
768,1900-01-01 19:36:08.400,21.785439,39.059547,37.97,1020,-944,16694,-4,-3,8,-81.68,-9.01,-2.15,16547.568764020896,0.002504
769,1900-01-01 19:36:08.700,21.785458,39.059574,39.6,1112,122,15492,13,20,15,-81.81,-8.52,-1.83,16744.95900263718,0.003498
770,1900-01-01 19:36:08.900,21.785471,39.059593,39.84,2306,-60,17242,10,2,9,-82.0,-8.06,-1.53,16831.046313286646,0.002437
771,1900-01-01 19:36:09.100,21.785484,39.059608,40.66,2140,474,16824,1,3,12,-82.2,-7.48,-1.27,16959.995872641008,0.002119
772,1900-01-01 19:36:09.300,21.7855,39.059628,41.13,2346,168,16280,-25,-21,12,-82.39,-6.87,-1.19,16959.663204203083,0.002726
773,1900-01-01 19:36:09.600,21.785519,39.059658,41.79,490,-468,17340,-4,-2,12,-82.55,-6.49,-1.25,16305.263199347626,0.003749
774,1900-01-01 19:36:09.800,21.785534,39.059677,42.19,898,-204,15212,16,0,7,-82.72,-6.45,-1.15,16305.263199347626,0.002575
775,1900-01-01 19:36:10.100,21.785555,39.059704,42.98,902,-98,16106,-6,-24,3,-82.8,-6.2,-0.8,16910.35789094956,0.003637
776,1900-01-01 19:36:10.300,21.78557,39.059723,43.45,1918,876,16886,-10,0,5,-82.83,-6.11,-0.71,16142.159211208394,0.002575
777,1900-01-01 19:36:10.500,21.785583,39.059742,44.08,2228,-66,17120,-6,21,-1,-82.85,-5.95,-0.7,16786.10067883545,0.002437
778,1900-01-01 19:36:10.700,21.785599,39.059765,44.68,948,-316,16114,-5,-18,-1,-82.84,-5.78,-0.7,16786.067317868114,0.002967
779,1900-01-01 19:36:10.900,21.785614,39.059784,44.99,2306,-74,16676,-16,21,0,-82.86,-5.69,-0.65,16146.419788919153,0.002575
780,1900-01-01 19:36:11.100,21.785629,39.059803,45.87,528,112,14132,-21,4,0,-82.86,-5.57,-0.67,16143.443746611192,0.002575
781,1900-01-01 19:36:11.300,21.785645,39.059826,47.11,1020,-226,14868,-5,-16,-1,-82.86,-5.56,-0.69,16393.929364249438,0.002967
782,1900-01-01 19:36:11.500,21.78566,39.059845,46.93,664,-352,16362,-9,-34,0,-82.85,-5.35,-0.62,16395.320063969473,0.002575
783,1900-01-01 19:36:11.700,21.785675,39.059868,47.02,1560,110,17336,-5,23,-3,-82.82,-5.26,-0.61,16439.968004835046,0.002902
784,1900-01-01 19:36:11.800,21.785683,39.059879,47.17,1624,-606,17084,4,28,0,-82.81,-5.26,-0.57,16439.968004835046,0.001443
785,1900-01-01 19:36:12.000,21.7857,39.059898,48.06,1684,-382,14606,14,-2,-4,-82.79,-5.14,-0.53,15775.568072180475,0.002724
786,1900-01-01 19:36:12.200,21.785715,39.059921,48.64,1134,298,15698,19,15,2,-82.77,-4.86,-0.37,14947.338090777233,0.002902
787,1900-01-01 19:36:12.400,21.78573,39.059944,49.36,620,-88,14214,14,-6,3,-82.77,-4.76,-0.24,14947.951565348343,0.002902
788,1900-01-01 19:36:12.600,21.785748,39.059967,49.88,362,854,14904,9,-21,1,-82.78,-4.76,0.1,15371.789876263596,0.003106
789,1900-01-01 19:36:12.700,21.785757,39.059978,50.06,1106,348,19984,15,-2,-3,-82.76,-4.57,0.33,15359.235527850988,0.001514
790,1900-01-01 19:36:12.900,21.785772,39.060001,50.46,1152,544,15328,-2,16,-2,-82.76,-4.63,0.39,15378.5661230168,0.002902
791,1900-01-01 19:36:13.100,21.785789,39.06002,51.15,814,574,18016,39,12,0,-82.75,-4.45,0.49,17008.76773902213,0.002724
792,1900-01-01 19:36:13.400,21.785814,39.060055,51.84,2556,1624,15220,-11,81,2,-82.75,-4.63,0.71,15381.942790167957,0.004559
793,1900-01-01 19:36:13.600,21.785831,39.060078,52.24,2306,1840,16960,41,29,10,-82.78,-4.54,0.52,15254.297492837879,0.003035
794,1900-01-01 19:36:13.800,21.785847,39.060104,52.6,846,-1094,14838,16,-32,1,-82.82,-4.43,0.67,15243.664257651439,0.003221
795,1900-01-01 19:36:14.100,21.785873,39.060139,53.25,138,-536,14316,-42,-34,1,-82.83,-3.65,0.71,16288.464261556397,0.004628
796,1900-01-01 19:36:14.300,21.785891,39.060162,54.58,740,-72,16868,-13,12,3,-82.88,-3.66,0.48,14960.486222045058,0.003106
797,1900-01-01 19:36:14.500,21.785908,39.060184,54.62,772,156,16270,-9,-32,0,-82.89,-3.75,0.41,16281.29601720944,0.002955
798,1900-01-01 19:36:14.700,21.785925,39.060211,54.74,590,140,14942,-6,2,4,-82.93,-3.83,0.42,16879.036109920497,0.003368
799,1900-01-01 19:36:14.900,21.785944,39.060234,54.88,202,196,16998,-6,-24,2,-82.95,-3.62,0.31,16272.517813786531,0.003179
800,1900-01-01 19:36:15.100,21.785961,39.060257,55.38,-652,316,18244,8,-21,0,-82.99,-3.25,0.31,17000.82409767244,0.003035
801,1900-01-01 19:36:15.300,21.78598,39.060284,55.72,240,-82,14456,5,-17,3,-83.01,-3.31,0.37,17000.82409767244,0.003498
