Counter,Time,Latitude,Longitude,Speed(km/h),Ax,Ay,Az,Gx,Gy,Gz,Yaw,Pitch,Roll,acceleration_magnitude,distance
682,1900-01-01 21:48:19.100,21.797602,39.075859,44.81,310,-354,15340,4,-10,-3,-0.6,0.5,-1.24,17038.701476344962,0.001358
683,1900-01-01 21:48:19.200,21.797594,39.075851,44.71,-492,-268,15470,-8,-49,-5,-0.57,0.65,-1.21,15714.503619268411,0.001214
684,1900-01-01 21:48:19.400,21.797581,39.075832,44.73,-660,-520,19184,21,25,-3,-0.54,0.94,-1.19,15714.503619268411,0.002437
685,1900-01-01 21:48:19.500,21.797573,39.075821,44.64,-442,38,15706,-2,26,-1,-0.53,0.74,-1.05,15715.989437512359,0.001443
686,1900-01-01 21:48:19.600,21.797567,39.075813,44.61,140,148,18216,-18,4,-7,-0.52,0.62,-1.0,16563.2676727752,0.001062
687,1900-01-01 21:48:19.700,21.79756,39.075806,44.54,-732,-334,15134,-24,-13,-6,-0.48,0.74,-1.1,15706.05628412174,0.001062
688,1900-01-01 21:48:19.800,21.797552,39.075794,44.55,18,-708,16554,8,-10,-7,-0.4,0.86,-1.22,16557.180194707067,0.001525
689,1900-01-01 21:48:19.900,21.797546,39.075787,44.31,110,2426,14172,40,-7,-1,-0.38,0.84,-1.05,15155.156086296176,0.000984
690,1900-01-01 21:48:20.100,21.797533,39.075768,44.09,-738,-324,20322,23,6,2,-0.38,0.93,-0.92,16554.156698545536,0.002437
691,1900-01-01 21:48:20.200,21.797525,39.075756,44.07,-2442,1966,10768,-12,8,-20,-0.3,0.91,-0.73,17476.86791161391,0.001525
692,1900-01-01 21:48:20.300,21.79752,39.075748,43.99,2,72,17468,2,40,-10,-0.23,0.89,-0.65,17479.722652261964,0.000996
693,1900-01-01 21:48:20.400,21.797512,39.075737,43.87,-552,-458,18086,2,21,-3,-0.18,0.71,-0.63,15903.875879797351,0.001443
694,1900-01-01 21:48:20.500,21.797506,39.075729,43.87,-338,-602,14810,-14,-45,-12,-0.12,0.76,-0.75,17299.409816522642,0.001062
695,1900-01-01 21:48:20.600,21.797499,39.075718,43.85,-1050,-270,15892,-1,13,-11,-0.04,0.94,-0.79,15908.178148361301,0.001377
696,1900-01-01 21:48:20.700,21.797493,39.07571,43.81,322,192,17294,-11,-5,-11,0.06,0.92,-0.7,15906.35457922399,0.001062
697,1900-01-01 21:48:20.800,21.797485,39.075703,43.77,-818,-470,14478,-2,5,-8,0.12,0.94,-0.75,16953.901497885377,0.001146
698,1900-01-01 21:48:21.000,21.797472,39.075684,43.66,-526,-424,17912,3,1,-6,0.17,0.93,-0.77,17299.99329479639,0.002437
699,1900-01-01 21:48:21.100,21.797466,39.075672,43.49,166,-356,16942,-12,5,-2,0.19,1.06,-0.83,16948.1177715993,0.001407
700,1900-01-01 21:48:21.200,21.797459,39.075665,43.36,736,-506,19154,15,45,-5,0.22,0.85,-0.87,16948.1177715993,0.001062
701,1900-01-01 21:48:21.300,21.797453,39.075653,43.28,174,302,16716,3,-8,-8,0.26,0.75,-0.84,16948.735174047648,0.001407
702,1900-01-01 21:48:21.400,21.797447,39.075645,43.17,98,-448,16766,10,-13,-2,0.29,1.0,-0.88,16773.92011427263,0.001062
703,1900-01-01 21:48:21.500,21.79744,39.075638,43.07,-1050,-788,18030,3,14,-3,0.3,1.21,-0.92,16774.163347243284,0.001062
704,1900-01-01 21:48:21.700,21.797426,39.075619,42.93,-204,-514,16600,-3,21,9,0.28,1.15,-1.06,16775.702787066777,0.002504
705,1900-01-01 21:48:21.800,21.797421,39.075607,42.86,272,-562,17112,-11,31,11,0.22,0.89,-1.19,16612.164819793958,0.001358
706,1900-01-01 21:48:21.900,21.797415,39.0756,42.65,320,-1012,16044,-12,-23,10,0.13,0.75,-1.34,16054.092313176725,0.000984
707,1900-01-01 21:48:22.000,21.797407,39.075592,42.55,-618,-602,16022,1,-30,7,0.08,0.96,-1.44,16032.106162323153,0.001214
708,1900-01-01 21:48:22.100,21.797401,39.075581,42.62,-90,-492,15024,2,22,2,0.06,0.99,-1.42,16030.678338735388,0.001317
709,1900-01-01 21:48:22.200,21.797394,39.075573,42.59,-190,146,15894,-1,14,-6,0.09,0.76,-1.29,15895.960115702354,0.001135
710,1900-01-01 21:48:22.300,21.797388,39.075562,42.5,-226,-106,17528,-14,-10,-10,0.16,0.79,-1.13,15895.631349524938,0.001317
711,1900-01-01 21:48:22.400,21.797382,39.075554,42.47,-482,-28,14652,10,-8,-9,0.22,0.85,-1.15,16387.58237202791,0.001062
712,1900-01-01 21:48:22.600,21.797369,39.075535,41.81,-524,60,16386,10,5,-10,0.28,0.91,-1.07,16393.111480130916,0.002437
713,1900-01-01 21:48:22.700,21.797363,39.075527,41.93,-124,-262,17542,11,4,-10,0.34,0.91,-0.98,16393.111480130916,0.001062
714,1900-01-01 21:48:22.800,21.797356,39.07552,41.85,-638,348,15396,15,-2,-15,0.43,0.95,-0.84,16394.486024270478,0.001062
715,1900-01-01 21:48:22.900,21.79735,39.075508,41.79,-404,-282,17330,12,-1,-18,0.55,1.08,-0.64,16014.809521190065,0.001407
716,1900-01-01 21:48:23.000,21.797342,39.0755,41.71,-828,336,16006,10,19,-18,0.69,1.07,-0.45,15412.876305219606,0.001214
717,1900-01-01 21:48:23.100,21.797337,39.075493,41.58,-462,-418,15382,-4,-27,-19,0.86,1.18,-0.34,15391.081313539995,0.000912
718,1900-01-01 21:48:23.300,21.797325,39.075474,40.84,-1180,504,15286,-6,-23,-20,0.98,1.46,-0.24,15402.76507644001,0.002372
719,1900-01-01 21:48:23.400,21.797319,39.075466,40.8,-486,208,14620,-20,11,-15,1.09,1.66,-0.21,15391.081313539995,0.001062
720,1900-01-01 21:48:23.500,21.797312,39.075459,40.68,-772,-294,16264,-4,-3,-10,1.17,1.7,-0.26,16274.289170344737,0.001062
721,1900-01-01 21:48:23.600,21.797306,39.075447,40.58,-328,314,17480,8,-25,-12,1.24,1.76,-0.31,16269.95709889857,0.001407
722,1900-01-01 21:48:23.700,21.7973,39.075439,40.38,-366,396,18726,-1,-24,-8,1.29,1.98,-0.38,17318.843032951132,0.001062
723,1900-01-01 21:48:23.800,21.797295,39.075432,40.26,-388,-554,14224,-20,3,-7,1.34,2.18,-0.41,17316.749464030483,0.000912
724,1900-01-01 21:48:23.900,21.797289,39.075424,40.12,-868,-434,17312,1,25,-7,1.38,2.17,-0.4,17329.518977744305,0.001062
725,1900-01-01 21:48:24.000,21.797283,39.075413,39.93,-1022,118,14652,-23,-7,-6,1.43,2.15,-0.43,17329.518977744305,0.001317
726,1900-01-01 21:48:24.100,21.797277,39.075405,39.77,-778,-40,18118,8,-2,-9,1.49,2.27,-0.5,17334.148147515065,0.001062
727,1900-01-01 21:48:24.200,21.797272,39.075397,39.57,-336,240,18836,16,7,-8,1.56,2.34,-0.46,17237.605634194093,0.000996
728,1900-01-01 21:48:24.300,21.797266,39.07539,39.44,-1178,578,17210,10,-7,-9,1.61,2.31,-0.44,17236.565551176373,0.000984
729,1900-01-01 21:48:24.400,21.79726,39.075378,39.22,-968,-36,16014,7,-15,-12,1.67,2.46,-0.48,16496.460347601846,0.001407
730,1900-01-01 21:48:24.600,21.797249,39.075363,38.35,-956,34,13842,-15,7,-6,1.73,2.56,-0.46,16393.390985394082,0.001973
731,1900-01-01 21:48:24.700,21.797243,39.075356,37.9,-1120,-444,16468,-6,11,-3,1.75,2.51,-0.49,16384.659166427602,0.000984
732,1900-01-01 21:48:24.800,21.797237,39.075348,37.8,-1106,-874,16356,1,-15,-1,1.76,2.56,-0.58,16498.13577347453,0.001062
733,1900-01-01 21:48:24.900,21.797234,39.075336,37.76,-622,184,20690,14,-7,1,1.75,2.72,-0.65,16507.506898378084,0.001283
734,1900-01-01 21:48:25.000,21.797228,39.075329,37.77,-704,-282,17804,1,2,1,1.74,2.86,-0.69,16387.639976518887,0.000984
735,1900-01-01 21:48:25.100,21.797222,39.075321,37.71,-2166,-16,16206,-18,35,6,1.72,2.91,-0.73,17832.736750145785,0.001062
736,1900-01-01 21:48:25.200,21.797216,39.075314,37.3,-978,-594,13210,-45,5,3,1.72,2.89,-0.83,17360.930159412543,0.000984
737,1900-01-01 21:48:25.300,21.797211,39.075306,37.1,-1064,-260,18064,11,33,3,1.73,2.85,-0.95,16320.193503754788,0.000996
738,1900-01-01 21:48:25.400,21.797207,39.075298,37.03,-1866,-482,17326,2,0,3,1.71,2.89,-0.97,16113.079655981348,0.000938
739,1900-01-01 21:48:25.500,21.797201,39.075287,37.01,-2058,-780,16010,14,4,3,1.69,3.01,-0.99,16114.603811450035,0.001317
740,1900-01-01 21:48:25.600,21.797195,39.075279,36.95,-1720,-710,14058,-6,26,5,1.65,3.08,-0.99,16130.8403996816,0.001062
741,1900-01-01 21:48:25.800,21.797186,39.075264,36.39,-1236,-634,14572,7,1,7,1.62,3.1,-1.04,16117.772798994283,0.001844
742,1900-01-01 21:48:25.900,21.79718,39.075256,35.58,-2426,-506,16398,-4,-56,12,1.56,3.46,-1.11,16503.239197200044,0.001062
743,1900-01-01 21:48:26.000,21.797174,39.075249,35.23,-1718,-896,18700,-7,-30,18,1.48,3.96,-1.26,16643.391240970093,0.000984
744,1900-01-01 21:48:26.100,21.797171,39.075241,34.86,-1974,-862,16630,-6,5,22,1.37,4.33,-1.45,16645.18681180839,0.000891
745,1900-01-01 21:48:26.200,21.797165,39.075233,34.38,-1848,-978,16518,-13,19,26,1.22,4.4,-1.61,16642.820193705153,0.001062
746,1900-01-01 21:48:26.300,21.797161,39.075226,33.74,-1218,-1286,15472,3,16,24,1.07,4.45,-1.81,16644.007450130513,0.000849
747,1900-01-01 21:48:26.400,21.797155,39.075218,33.35,-1784,-998,14548,-29,-2,26,0.91,4.57,-1.94,15606.455202896012,0.001062
748,1900-01-01 21:48:26.500,21.797152,39.075214,33.21,-1574,-1284,16678,1,-2,23,0.76,4.67,-2.15,15510.532808385404,0.000531
749,1900-01-01 21:48:26.600,21.797146,39.075207,33.11,-2064,-888,15354,5,-14,23,0.61,4.79,-2.26,14848.321655998701,0.000984
750,1900-01-01 21:48:26.700,21.79714,39.075199,33.01,-2398,-1362,14648,4,-2,24,0.46,4.9,-2.34,15593.087442838252,0.001062
751,1900-01-01 21:48:26.800,21.797136,39.075191,32.72,-2658,-1478,14412,-4,-31,28,0.3,5.17,-2.47,15594.889675788027,0.000938
752,1900-01-01 21:48:26.900,21.797131,39.075184,32.51,-3320,-354,15796,17,-7,22,0.12,5.68,-2.44,14946.496847087614,0.000912
753,1900-01-01 21:48:27.000,21.797127,39.075176,32.07,-2582,-310,18010,1,-3,20,-0.01,6.07,-2.37,16040.312216412747,0.000938
754,1900-01-01 21:48:27.200,21.797117,39.075165,30.69,-3074,-1330,12846,4,-9,14,-0.1,6.31,-2.35,17149.46693049087,0.001589
755,1900-01-01 21:48:27.300,21.797113,39.075157,29.46,-2740,-520,16868,10,-17,10,-0.16,6.61,-2.27,18245.489853659725,0.000938
756,1900-01-01 21:48:27.400,21.797108,39.075153,28.64,-3208,96,17982,26,10,-8,-0.19,7.04,-2.0,17868.591550539175,0.000693
757,1900-01-01 21:48:27.500,21.797104,39.075146,28.26,-3576,1026,18444,14,6,-24,-0.11,7.39,-1.58,17967.374209939528,0.000849
758,1900-01-01 21:48:27.600,21.7971,39.075142,27.89,-3846,1742,17578,38,-13,-67,0.18,7.88,-0.99,18450.09636831201,0.000607
759,1900-01-01 21:48:27.700,21.797096,39.075134,27.85,-4262,1504,15846,52,-14,-116,0.72,8.36,-0.16,18104.299820760814,0.000938
760,1900-01-01 21:48:27.800,21.797092,39.07513,27.67,-3968,3150,19970,43,20,-162,1.59,8.84,1.07,18287.7748236356,0.000607
761,1900-01-01 21:48:27.900,21.797089,39.075123,27.44,-4660,4570,17376,12,19,-214,2.79,9.2,2.49,18467.08184852171,0.000796
762,1900-01-01 21:48:28.000,21.797083,39.075119,27.13,-3764,4492,17572,38,17,-273,4.36,9.4,3.92,18512.232820489266,0.000785
763,1900-01-01 21:48:28.100,21.797079,39.075111,26.88,-4386,4558,17398,34,7,-326,6.32,9.54,5.41,18501.657547365856,0.000938
764,1900-01-01 21:48:28.200,21.797075,39.075108,26.73,-4558,5010,16954,23,-13,-376,8.6,9.86,6.99,18114.126421111232,0.000542
765,1900-01-01 21:48:28.300,21.797071,39.075104,26.51,-4416,4716,16966,-1,5,-408,11.88,10.16,8.67,18115.642522416918,0.000607
766,1900-01-01 21:48:28.500,21.797064,39.075092,25.93,-4662,4072,16828,-14,-1,-413,14.34,10.2,9.47,18178.397509131548,0.001463
767,1900-01-01 21:48:28.600,21.79706,39.075085,25.37,-4468,4004,15682,8,11,-441,16.88,10.11,10.31,18204.717410605415,0.000849
768,1900-01-01 21:48:28.700,21.797058,39.075081,24.89,-4618,6212,18762,6,11,-483,19.59,9.93,11.45,17918.94784857638,0.000469
769,1900-01-01 21:48:28.800,21.797054,39.075077,24.09,-4814,5360,17318,10,32,-511,22.86,9.52,12.52,17995.560452511614,0.000607
770,1900-01-01 21:48:28.900,21.797052,39.075069,23.52,-3684,3786,15530,-29,27,-528,26.31,8.98,13.24,18134.25984152648,0.000855
771,1900-01-01 21:48:29.000,21.797049,39.075066,22.92,-3592,3920,16966,13,29,-533,30.15,8.23,13.67,18105.76637427977,0.000455
772,1900-01-01 21:48:29.100,21.797047,39.075062,22.49,-3280,3544,17906,-14,7,-529,33.67,7.67,14.0,17700.49592525588,0.000469
773,1900-01-01 21:48:29.200,21.797045,39.075058,21.96,-3826,3274,18230,-10,21,-513,38.43,7.09,14.12,17725.975290516457,0.000469
774,1900-01-01 21:48:29.400,21.797039,39.075047,21.13,-3420,3226,15458,-21,23,-526,41.57,6.55,14.13,17690.68116269128,0.001317
775,1900-01-01 21:48:29.500,21.797037,39.075043,20.32,-2650,2528,17082,-11,28,-531,44.79,5.93,14.17,17109.948684902593,0.000469
776,1900-01-01 21:48:29.600,21.797035,39.075039,19.46,-2618,2456,16472,-16,21,-509,48.91,5.12,13.95,16880.261727828747,0.000469
777,1900-01-01 21:48:29.700,21.797035,39.075035,18.56,-3194,2092,16618,-33,23,-484,52.54,4.48,13.5,16814.450570863148,0.000413
778,1900-01-01 21:48:29.800,21.797033,39.075031,17.52,-2754,1344,13488,-22,27,-463,56.89,3.81,12.75,16688.049137032165,0.000469
779,1900-01-01 21:48:30.000,21.797033,39.075024,15.59,-2152,1616,14456,-10,19,-446,59.93,3.32,12.27,16685.81601241006,0.000723
780,1900-01-01 21:48:30.100,21.797033,39.075024,14.0,-2082,936,16402,-22,8,-416,62.32,3.04,11.81,15623.159475599037,0.0
781,1900-01-01 21:48:30.200,21.797035,39.07502,12.8,-2778,228,16420,-20,20,-377,65.01,2.89,10.97,16440.014355224877,0.000469
782,1900-01-01 21:48:30.300,21.797037,39.075016,12.01,-3160,-652,15350,-17,10,-325,67.6,3.01,9.86,16712.423761980186,0.000469
783,1900-01-01 21:48:30.400,21.797039,39.075016,10.96,-3556,-900,16202,-19,11,-279,69.61,3.3,8.87,16772.505716201144,0.000222
784,1900-01-01 21:48:30.500,21.797043,39.075016,9.69,-3750,-706,16398,-11,13,-231,71.3,3.76,7.89,16823.96730857499,0.000445
785,1900-01-01 21:48:30.600,21.797045,39.075016,8.62,-3774,-1144,16376,-22,7,-185,72.67,4.29,6.96,16844.14402693114,0.000222
786,1900-01-01 21:48:30.700,21.79705,39.075016,7.88,-4280,-1688,16904,-6,3,-130,73.96,5.18,5.64,16977.460823103083,0.000556
787,1900-01-01 21:48:30.900,21.797054,39.075012,7.61,-4452,-1522,16194,-2,5,-94,74.59,5.9,4.82,16908.142062331983,0.000607
788,1900-01-01 21:48:31.000,21.797056,39.075012,7.52,-4540,-1320,16258,-2,3,-54,75.04,6.68,4.05,16908.142062331983,0.000222
789,1900-01-01 21:48:31.100,21.797058,39.075012,7.38,-4602,-1242,16238,-3,3,-23,75.23,7.45,3.3,16902.23156864205,0.000222
790,1900-01-01 21:48:31.200,21.79706,39.075012,7.24,-2078,-982,16578,1,7,7,75.22,8.06,2.57,16419.652006056644,0.000222
791,1900-01-01 21:48:31.300,21.797062,39.075008,7.05,1424,476,17498,37,30,-1,75.11,7.07,2.39,16238.745148563667,0.000469
792,1900-01-01 21:48:31.400,21.797064,39.075008,6.8,678,384,15544,0,16,3,75.07,5.58,2.44,16592.573157892057,0.000222
793,1900-01-01 21:48:31.600,21.797066,39.075008,6.13,-22,154,16072,-12,-4,2,75.03,5.18,2.28,16648.524138793804,0.000222
794,1900-01-01 21:48:31.700,21.797066,39.075008,0.0,790,-328,16650,-5,-1,-4,75.02,4.71,2.04,16123.926817000876,0.0
795,1900-01-01 21:48:31.800,21.797066,39.075008,0.0,196,-80,16634,1,0,5,74.98,4.19,1.76,16627.868414201504,0.0
796,1900-01-01 21:48:31.900,21.797066,39.075008,0.0,142,168,16122,3,-2,-2,74.97,3.89,1.67,16627.647939501247,0.0
797,1900-01-01 21:48:32.000,21.797068,39.075008,0.0,520,162,16626,-2,1,-1,74.97,3.49,1.61,16521.316775608415,0.000222
798,1900-01-01 21:48:32.100,21.797068,39.075008,0.0,220,-406,16250,-3,-1,2,74.94,3.12,1.44,16433.687352508565,0.0
799,1900-01-01 21:48:32.200,21.797068,39.075008,0.0,202,52,16520,3,1,-2,74.94,2.85,1.29,16433.554941034516,0.0
800,1900-01-01 21:48:32.300,21.797068,39.075008,0.0,482,84,16432,-1,1,1,74.93,2.53,1.22,16433.47279183557,0.0
801,1900-01-01 21:48:32.400,21.797068,39.075008,0.0,206,-16,16230,-3,-3,0,74.91,2.24,1.14,16434.477904697793,0.0
802,1900-01-01 21:48:32.500,21.797068,39.075008,0.0,284,-2,16588,-2,5,0,74.92,2.01,1.03,16434.8356852145,0.0
803,1900-01-01 21:48:32.600,21.797068,39.075008,0.0,304,28,15976,-1,0,2,74.91,1.77,0.94,16318.495518888989,0.0
804,1900-01-01 21:48:32.700,21.79707,39.075008,0.0,342,74,16560,-2,-1,-1,74.91,1.55,0.87,16562.81377061277,0.000222
805,1900-01-01 21:48:32.800,21.79707,39.075008,0.0,182,38,16316,-1,2,-1,74.91,1.36,0.81,16318.855842245805,0.0
806,1900-01-01 21:48:32.900,21.79707,39.075008,0.0,478,-36,17628,2,11,0,74.9,1.16,0.73,16475.581082316945,0.0
807,1900-01-01 21:48:33.000,21.79707,39.075008,0.0,228,-70,15848,-2,-2,0,74.9,0.99,0.68,16317.632671438587,0.0
808,1900-01-01 21:48:33.100,21.79707,39.075008,0.0,402,-32,16472,-1,1,1,74.89,0.83,0.63,16476.42194167168,0.0
809,1900-01-01 21:48:33.200,21.79707,39.075008,0.0,214,-36,16016,-1,1,0,74.89,0.68,0.58,16117.672908953078,0.0
810,1900-01-01 21:48:33.300,21.79707,39.075012,0.0,380,100,16696,-3,1,0,74.89,0.55,0.54,16476.382612697485,0.000413
811,1900-01-01 21:48:33.400,21.79707,39.075012,0.0,230,0,16116,-1,-1,2,74.88,0.41,0.49,16146.191253667224,0.0
812,1900-01-01 21:48:33.500,21.797071,39.075012,0.0,406,144,16610,-2,1,1,74.88,0.3,0.44,16597.725506827734,0.000111
813,1900-01-01 21:48:33.600,21.797071,39.075012,0.0,266,-26,16144,-1,-1,0,74.88,0.19,0.41,16146.56867572798,0.0
814,1900-01-01 21:48:33.700,21.797071,39.075012,0.0,350,34,16594,-4,1,0,74.87,0.09,0.37,16563.73315409301,0.0
815,1900-01-01 21:48:33.800,21.797071,39.075012,0.0,288,-112,16110,1,0,-1,74.88,0.0,0.33,16437.74716924433,0.0
816,1900-01-01 21:48:33.900,21.797071,39.075012,0.0,422,64,16560,-1,1,1,74.87,-0.09,0.3,16513.713816098425,0.0
817,1900-01-01 21:48:34.000,21.797071,39.075012,0.0,420,-106,16434,-1,2,-1,74.87,-0.17,0.28,16437.11045165786,0.0
818,1900-01-01 21:48:34.100,21.797071,39.075012,0.0,304,12,16510,-2,-2,1,74.86,-0.24,0.25,16505.30363246917,0.0
819,1900-01-01 21:48:34.200,21.797071,39.075012,0.0,312,-70,16316,0,0,0,74.86,-0.31,0.22,16437.437513189212,0.0
820,1900-01-01 21:48:34.300,21.797071,39.075012,0.0,330,120,16502,-2,-1,0,74.86,-0.38,0.19,16496.954991755298,0.0
821,1900-01-01 21:48:34.400,21.797071,39.075012,0.0,338,-64,16414,-2,-2,1,74.86,-0.43,0.17,16441.356878311475,0.0
822,1900-01-01 21:48:34.500,21.797073,39.075012,0.0,278,108,16494,-2,0,0,74.86,-0.47,0.16,16463.582234738587,0.000222
823,1900-01-01 21:48:34.600,21.797073,39.075012,0.0,326,-130,16438,0,1,0,74.86,-0.51,0.15,16441.20019949882,0.0
824,1900-01-01 21:48:34.700,21.797073,39.075012,0.0,282,134,16460,-2,-1,1,74.86,-0.55,0.12,16462.532247500687,0.0
825,1900-01-01 21:48:34.800,21.797073,39.075012,0.0,318,-132,16394,0,0,0,74.86,-0.6,0.12,16441.512704127927,0.0
826,1900-01-01 21:48:34.900,21.797073,39.075012,0.0,270,62,16464,-1,-2,1,74.86,-0.65,0.1,16397.12401611941,0.0
827,1900-01-01 21:48:35.000,21.797073,39.075012,0.0,314,-160,16294,0,2,-1,74.86,-0.68,0.09,16397.61519246015,0.0
828,1900-01-01 21:48:35.100,21.797075,39.075012,0.0,346,92,16376,-1,1,1,74.85,-0.71,0.07,16467.752002018977,0.000222
829,1900-01-01 21:48:35.200,21.797075,39.075012,0.0,368,-144,16500,-1,-1,0,74.85,-0.74,0.07,16379.655918241995,0.0
830,1900-01-01 21:48:35.300,21.797075,39.075012,0.0,352,148,16510,0,-1,0,74.85,-0.77,0.05,16504.01066407799,0.0
831,1900-01-01 21:48:35.400,21.797075,39.075012,0.0,296,-6,16232,0,1,0,74.85,-0.8,0.05,16503.75533022712,0.0
832,1900-01-01 21:48:35.500,21.797075,39.075012,0.0,370,102,16522,-2,-1,-1,74.85,-0.82,0.03,16513.753056165035,0.0
833,1900-01-01 21:48:35.600,21.797075,39.075012,0.0,300,-120,16242,-1,1,0,74.84,-0.85,0.03,16245.024099705115,0.0
834,1900-01-01 21:48:35.700,21.797075,39.075012,0.0,442,-30,16742,-3,1,0,74.84,-0.87,0.02,16472.183340407548,0.0
835,1900-01-01 21:48:35.800,21.797075,39.075012,0.0,312,-176,15980,1,2,-1,74.84,-0.89,0.01,16245.024099705115,0.0
836,1900-01-01 21:48:35.900,21.797075,39.075012,0.0,370,126,16468,-3,2,0,74.84,-0.91,0.01,16227.020552153128,0.0
837,1900-01-01 21:48:36.000,21.797077,39.075016,0.0,270,26,16224,1,2,1,74.84,-0.93,0.01,16227.020552153128,0.000469
838,1900-01-01 21:48:36.100,21.797077,39.075016,0.0,212,32,16122,-2,1,1,74.83,-0.94,-0.0,16226.27806984707,0.0
839,1900-01-01 21:48:36.200,21.797077,39.075016,0.0,376,-22,16612,-1,0,0,74.83,-0.96,-0.02,16226.27806984707,0.0
840,1900-01-01 21:48:36.300,21.797077,39.075016,0.0,194,38,15982,0,-2,2,74.83,-0.97,-0.02,16140.857226306167,0.0
841,1900-01-01 21:48:36.400,21.797077,39.075016,0.0,338,172,16468,-3,-2,1,74.83,-0.99,-0.03,16471.482993343376,0.0
842,1900-01-01 21:48:36.500,21.797077,39.075016,0.0,302,-40,16138,0,2,-1,74.83,-1.0,-0.03,16140.870236762328,0.0
843,1900-01-01 21:48:36.600,21.797077,39.075016,0.0,390,-44,16638,-2,0,1,74.83,-1.01,-0.04,16471.563495916227,0.0
844,1900-01-01 21:48:36.700,21.797077,39.075016,0.0,248,56,16116,-1,2,0,74.82,-1.02,-0.04,16140.875069214804,0.0
845,1900-01-01 21:48:36.800,21.797077,39.075016,0.0,370,130,16472,-2,0,0,74.82,-1.03,-0.05,16120.080396821848,0.0
846,1900-01-01 21:48:36.900,21.797079,39.075016,0.0,46,-96,15386,-28,-195,5,74.83,-1.11,-0.03,15942.656867661675,0.000222
847,1900-01-01 21:48:37.000,21.797079,39.075016,0.0,360,-198,15762,-1,5,1,74.82,-1.07,-0.04,15942.656867661675,0.0
848,1900-01-01 21:48:37.100,21.797079,39.075016,0.0,282,-72,15940,0,1,1,74.82,-1.07,-0.05,15942.656867661675,0.0
849,1900-01-01 21:48:37.200,21.797079,39.075016,0.0,252,-50,16010,-2,-1,0,74.82,-1.09,-0.05,16012.632388211503,0.0
850,1900-01-01 21:48:37.400,21.797079,39.075016,0.0,286,96,16586,-1,-1,0,74.8,-1.09,-0.06,16278.518605819143,0.0
851,1900-01-01 21:48:37.500,21.797079,39.075016,0.0,438,50,16530,-3,0,0,74.8,-1.1,-0.05,16483.066947628406,0.0
852,1900-01-01 21:48:37.700,21.797079,39.075016,0.0,314,-14,16276,0,2,0,74.8,-1.1,-0.05,16534.35139338704,0.0
853,1900-01-01 21:48:37.800,21.797079,39.075016,0.0,468,86,16480,-2,-1,1,74.8,-1.11,-0.06,16534.2817201111,0.0
854,1900-01-01 21:48:37.900,21.797079,39.075016,0.0,376,-64,16746,-2,-1,0,74.8,-1.13,-0.06,16484.203954088895,0.0
855,1900-01-01 21:48:38.100,21.797079,39.075016,0.0,372,-68,16686,-1,2,1,74.79,-1.13,-0.05,16690.23774546067,0.0
856,1900-01-01 21:48:38.200,21.797079,39.075016,0.0,234,66,16144,-1,0,1,74.79,-1.14,-0.07,16690.358534195722,0.0
857,1900-01-01 21:48:38.400,21.797079,39.075016,0.0,416,8,16738,-2,1,1,74.79,-1.14,-0.07,16572.87132635742,0.0
858,1900-01-01 21:48:38.500,21.797079,39.075016,0.0,420,-94,16568,-2,1,1,74.78,-1.14,-0.06,16425.04343982079,0.0
859,1900-01-01 21:48:38.600,21.797081,39.075016,0.0,396,-172,16420,-1,0,0,74.78,-1.14,-0.06,16457.033633070085,0.000222
860,1900-01-01 21:48:38.700,21.797081,39.075016,0.0,380,-172,16338,0,2,0,74.78,-1.15,-0.07,16456.955733063147,0.0
861,1900-01-01 21:48:38.900,21.797081,39.075016,0.0,350,138,16452,0,-1,1,74.78,-1.16,-0.07,16424.7783546689,0.0
862,1900-01-01 21:48:39.000,21.797081,39.07502,0.0,388,-112,16624,0,1,1,74.77,-1.16,-0.07,16439.940754151154,0.000413
863,1900-01-01 21:48:39.100,21.797081,39.07502,0.0,256,84,16080,-1,0,0,74.77,-1.17,-0.07,16439.940754151154,0.0
864,1900-01-01 21:48:39.200,21.797081,39.07502,0.0,272,142,16436,-1,-2,1,74.77,-1.17,-0.07,16440.532473128722,0.0
865,1900-01-01 21:48:39.300,21.797081,39.07502,0.0,404,4,16406,-4,-1,1,74.77,-1.16,-0.06,16408.255117470595,0.0
866,1900-01-01 21:48:39.400,21.797081,39.07502,0.0,386,-210,16640,-1,0,0,74.76,-1.17,-0.08,16440.53794740306,0.0
867,1900-01-01 21:48:39.500,21.797081,39.07502,0.0,248,-142,15960,0,4,0,74.76,-1.17,-0.07,16410.936231671854,0.0
868,1900-01-01 21:48:39.700,21.797081,39.07502,0.0,402,-14,16718,-3,0,0,74.76,-1.17,-0.08,16345.150962900281,0.0
869,1900-01-01 21:48:39.800,21.797081,39.07502,0.0,300,-114,16342,-1,2,-1,74.76,-1.18,-0.08,16218.780841974529,0.0
870,1900-01-01 21:48:39.900,21.797081,39.07502,0.0,206,0,15892,-1,0,1,74.75,-1.16,-0.07,16341.495892359426,0.0
871,1900-01-01 21:48:40.000,21.797081,39.07502,0.0,338,108,16216,-3,-1,1,74.75,-1.18,-0.08,16340.754082966918,0.0
872,1900-01-01 21:48:40.100,21.797081,39.07502,0.0,378,160,16338,-1,-1,0,74.75,-1.16,-0.09,16341.766244809647,0.0
